evid;origin;longitude;latitude;depth;magnitude;magnitudet;region;author;mode
"usp2014qiqi";2014-08-21T09:55:04.747Z;-51.108;-29.136;0.0;1.9;"mR";"Caxias do Sul/RS";"JRoberto";M
"usp2014qimw";2014-08-21T08:09:47.124Z;-79.002;-3.571;122.5;4.3;"mb";"Near Coast of Ecuador";"jroberto";M
"usp2014qifa";2014-08-21T04:12:12.137Z;-68.649;-21.817;115.7;4.3;"mb";"Chile-Bolivia Border Region";"jroberto";M
"usp2014qgay";2014-08-19T23:51:55.287Z;-70.724;-20.752;66.0;4.3;"mb";"Near Coast of Northern Chile";"jroberto";M
"usp2014qfzr";2014-08-19T23:12:57.802Z;-70.453;-20.639;52.0;4.5;"mb";"Near Coast of Northern Chile";"jroberto";M
"usp2014qfit";2014-08-19T14:40:23.106Z;-43.885;-16.699;2.0;1.3;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014qeru";2014-08-19T06:06:26.573Z;-73.131;6.831;174.4;4.4;"mb";"Northern Colombia";"jroberto";M
"usp2014qdwp";2014-08-18T19:23:09.034Z;-68.423;-24.170;168.7;4.3;"mb";"Chile-Argentina Border Region";"jroberto";M
"usp2014qdul";2014-08-18T18:18:03.051Z;-51.554;-30.162;0.0;2.3;"mR";"Eldorado do Sul/RS";"JRoberto";M
"usp2014qdog";2014-08-18T15:10:34.016Z;-70.386;-33.069;52.4;4.3;"mb";"Chile-Argentina Border Region";"jroberto";M
"usp2014qdnw";2014-08-18T14:59:44.583Z;-43.873;-16.682;2.0;1.4;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014qbzi";2014-08-17T18:30:28.212Z;-70.415;-20.106;26.0;4.4;"mb";"Near Coast of Northern Chile";"jroberto";M
"usp2014qbaa";2014-08-17T05:43:39.384Z;-69.062;-20.132;120.0;4.1;"mb";"Northern Chile";"jroberto";M
"usp2014qaxh";2014-08-17T04:19:53.521Z;-69.823;-21.150;66.3;4.3;"mb";"Northern Chile";"jroberto";M
"usp2014pzxe";2014-08-16T15:08:23.348Z;-78.230;0.092;8.9;4.7;"mb";"Colombia-Ecuador Border Region";"JRoberto";M
"usp2014pzsg";2014-08-16T12:38:56.387Z;-67.887;11.132;7.7;4.2;"mb";"Caribbean Sea";"jroberto";M
"usp2014pznj";2014-08-16T10:10:50.651Z;-70.822;-19.927;20.0;4.6;"mb";"Near Coast of Northern Chile";"jroberto";M
"usp2014pzml";2014-08-16T09:42:57.075Z;-69.208;-21.752;98.7;4.4;"mb";"Northern Chile";"jroberto";M
"usp2014pxbu";2014-08-15T02:03:46.507Z;-68.790;-20.198;110.2;4.5;"mb";"Chile-Bolivia Border Region";"jroberto";M
"usp2014pvch";2014-08-14T00:02:57.520Z;-69.764;-20.050;62.5;5.5;"mb";"Northern Chile";"jroberto";M
"usp2014puvl";2014-08-13T20:34:58.484Z;-44.615;-13.421;0.0;2.5;"mR";"Correntina/BA";"JRoberto";M
"usp2014ptqc";2014-08-13T04:45:17.027Z;-77.813;-0.726;10.0;4.1;"mb";"Ecuador";"JRoberto";M
"usp2014psys";2014-08-12T19:57:59.998Z;-78.241;0.094;10.0;4.8;"mb";"Colombia-Ecuador Border Region";"JRoberto";M
"usp2014pswg";2014-08-12T18:43:31.697Z;-76.286;-4.203;11.8;3.9;"mb";"Northern Peru";"JRoberto";M
"usp2014psvd";2014-08-12T18:10:12.808Z;-48.064;-7.498;0.0;3.0;"mR";"Araguaina/TO";"JRoberto";M
"usp2014pqrq";2014-08-11T14:07:56.379Z;-55.265;-4.496;0.0;2.2;"mR";"Ruropolis/PA";"JRoberto";M
"usp2014ppzf";2014-08-11T04:49:07.639Z;-66.771;-23.854;211.4;4.9;"mb";"Jujuy Province, Argentina";"jroberto";M
"usp2014ppyi";2014-08-11T04:22:35.018Z;-71.478;-33.599;41.0;4.3;"mb";"Near Coast of Central Chile";"jroberto";M
"usp2014ppxl";2014-08-11T03:55:27.497Z;-74.741;-7.983;120.3;3.9;"mb";"Mancio Lima/AC";"JRoberto";M
"usp2014poap";2014-08-10T03:14:35.607Z;-70.221;-27.749;46.0;4.3;"mb";"Near Coast of Northern Chile";"jroberto";M
"usp2014plgw";2014-08-08T14:59:58.920Z;-44.009;-16.703;2.0;1.3;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014pkll";2014-08-08T04:10:18.450Z;-71.862;-33.711;27.0;5.1;"mb";"Near Coast of Central Chile";"jroberto";M
"usp2014pjum";2014-08-07T19:36:39.856Z;-69.208;-17.622;131.9;4.7;"mb";"Peru-Bolivia Border Region";"jroberto";M
"usp2014pjer";2014-08-07T11:36:54.138Z;-66.970;-23.677;242.9;4.0;"mb";"Jujuy Province, Argentina";"jroberto";M
"usp2014pibe";2014-08-06T20:42:55.000Z;-48.300;-12.107;0.0;1.5;"MLv";"Sao Valerio da Natividade/TO";"JRoberto";M
"usp2014phsx";2014-08-06T16:32:07.320Z;-49.981;-13.896;0.0;2.4;"mR";"Bonopolis/GO";"JRoberto";M
"usp2014pgna";2014-08-06T00:26:23.000Z;-50.864;-29.469;0.0;1.0;"MLv";"Gramado/RS";"JRoberto";M
"usp2014pghi";2014-08-05T21:33:00.044Z;-68.746;-20.068;115.3;4.1;"mb";"Chile-Bolivia Border Region";"jroberto";M
"usp2014pfjb";2014-08-05T09:17:24.601Z;-40.799;-18.627;0.0;1.9;"MLv";"Barra de Sao Francisco/ES";"JRoberto";M
"usp2014peeg";2014-08-04T17:43:30.048Z;-62.710;-22.245;11.3;4.0;"mb";"Salta Province, Argentina";"JRoberto";M
"usp2014pdbt";2014-08-04T03:20:08.342Z;-81.464;-6.788;10.0;5.3;"mb";"Near Coast of Northern Peru";"jroberto";M
"usp2014pdaq";2014-08-04T02:46:34.000Z;-50.861;-29.464;0.0;1.6;"MLv";"Gramado/RS";"JRoberto";M
"usp2014pdar";2014-08-04T02:45:59.000Z;-50.860;-29.471;0.0;1.1;"MLv";"Gramado/RS";"JRoberto";M
"usp2014pcza";2014-08-04T01:56:37.585Z;-50.858;-29.468;0.0;1.8;"mR";"Gramado/RS";"JRoberto";M
"usp2014pcri";2014-08-03T22:04:06.009Z;-81.044;-4.079;10.0;4.7;"mb";"Near Coast of Northern Peru";"jroberto";M
"usp2014pcrn";2014-08-03T22:04:02.007Z;-81.316;-3.690;10.0;4.6;"mb";"Near Coast of Northern Peru";"JRoberto";M
"usp2014pcpi";2014-08-03T21:02:43.235Z;-80.553;-4.141;10.0;5.3;"mb";"Peru-Ecuador Border Region";"jroberto";M
"usp2014pbss";2014-08-03T09:38:00.612Z;-77.608;3.467;10.0;5.4;"mb";"Near West Coast of Colombia";"jroberto";M
"usp2014pbhm";2014-08-03T03:57:00.667Z;-77.731;-1.780;153.2;4.5;"mb";"Ecuador";"JRoberto";M
"usp2014ozun";2014-08-02T08:15:51.920Z;-69.542;-16.526;193.2;3.8;"mb";"Peru-Bolivia Border Region";"jroberto";M
"usp2014ozmj";2014-08-02T04:09:08.250Z;-67.272;-22.992;265.1;3.8;"mb";"Chile-Bolivia Border Region";"jroberto";M
"usp2014oyly";2014-08-01T14:48:22.713Z;-66.795;-23.105;223.2;4.7;"mb";"Jujuy Province, Argentina";"jroberto";M
"usp2014oxja";2014-08-01T00:11:05.653Z;-69.074;-15.315;212.1;4.0;"mb";"Peru-Bolivia Border Region";"JRoberto";M
"usp2014oxht";2014-07-31T23:32:09.736Z;-77.146;-6.096;12.7;4.7;"mb";"Northern Peru";"jroberto@vitoria";M
"usp2014oxcb";2014-07-31T20:40:49.324Z;-71.037;-31.780;57.5;4.9;"mb";"Near Coast of Central Chile";"jroberto@vitoria";M
"usp2014owxc";2014-07-31T18:09:17.902Z;-71.039;-16.481;88.0;5.1;"mb";"Southern Peru";"Cleusa";M
"usp2014owur";2014-07-31T16:56:08.045Z;-70.067;-20.707;89.5;4.4;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014ovgf";2014-07-30T20:29:20.000Z;-50.071;0.361;0.0;1.9;"mR";"Chaves/PA";"JRoberto";M
"usp2014ovfh";2014-07-30T20:01:37.420Z;-44.467;-13.381;0.0;2.2;"mR";"Correntina/BA";"JRoberto";M
"usp2014otzg";2014-07-30T03:51:00.605Z;-43.942;9.616;10.0;4.4;"mb";"Central Mid Atlantic Ridge";"JRoberto";M
"usp2014otlc";2014-07-29T20:42:04.244Z;-43.840;-16.758;2.0;2.2;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014otee";2014-07-29T17:11:58.302Z;-53.345;-31.646;0.0;2.5;"mR";"Pinheiro Machado/RS";"JRoberto";M
"usp2014oszv";2014-07-29T14:59:49.444Z;-43.887;-16.658;2.0;1.3;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014osvz";2014-07-29T13:03:17.050Z;-70.800;-37.159;153.7;4.6;"mb";"Southern Argentina";"jroberto@vitoria";M
"usp2014osvy";2014-07-29T13:01:31.152Z;-70.978;-20.011;28.3;4.2;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014oryw";2014-07-29T01:22:04.573Z;-63.680;-23.607;543.3;4.5;"mb";"Salta Province, Argentina";"jroberto@vitoria";M
"usp2014orxs";2014-07-29T00:47:18.846Z;-70.578;-19.980;31.1;4.5;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014orqt";2014-07-28T21:16:32.117Z;-44.594;-21.092;0.0;2.5;"mR";"Nazareno/MG";"JRoberto";M
"usp2014orln";2014-07-28T18:38:20.426Z;-71.603;-15.705;163.5;3.8;"mb";"Southern Peru";"JRoberto";M
"usp2014orgz";2014-07-28T16:20:38.517Z;-70.996;-19.954;63.9;3.9;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014orff";2014-07-28T15:27:02.689Z;-76.469;-5.158;10.0;4.6;"mb";"Northern Peru";"jroberto@vitoria";M
"usp2014oqhw";2014-07-28T03:38:46.118Z;-67.015;-24.133;214.0;4.1;"mb";"Chile-Argentina Border Region";"JRoberto";M
"usp2014optw";2014-07-27T20:34:26.261Z;-70.519;13.258;10.4;4.7;"mb";"Caribbean Sea";"JRoberto";M
"usp2014ooaa";2014-07-26T21:25:14.299Z;-69.782;-23.019;68.1;4.5;"mb";"Northern Chile";"jroberto@vitoria";M
"usp2014oned";2014-07-26T10:21:44.845Z;-68.492;-21.620;119.1;4.4;"mb";"Chile-Bolivia Border Region";"jroberto@vitoria";M
"usp2014omyl";2014-07-26T07:31:47.896Z;-72.319;-30.354;38.0;4.6;"mb";"Off Coast of Central Chile";"cleusa";M
"usp2014omam";2014-07-25T19:22:16.007Z;-43.920;-16.665;0.0;1.4;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014olru";2014-07-25T14:59:21.447Z;-43.843;-16.697;2.0;1.9;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014oljj";2014-07-25T10:43:50.051Z;-72.264;-14.875;142.7;4.4;"mb";"Central Peru";"jroberto@vitoria";M
"usp2014okxu";2014-07-25T04:53:02.613Z;-66.365;-22.846;253.6;4.1;"mb";"Jujuy Province, Argentina";"JRoberto";M
"usp2014oked";2014-07-24T18:56:27.724Z;-70.640;-20.117;10.0;4.5;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014ojdg";2014-07-24T05:22:04.206Z;-71.021;-18.348;91.6;4.6;"mb";"Off Coast of Northern Chile";"JRoberto";M
"usp2014oinz";2014-07-23T21:39:09.509Z;-68.416;-20.165;128.2;5.8;"mb";"Chile-Bolivia Border Region";"jroberto@vitoria";M
"usp2014oims";2014-07-23T21:00:46.468Z;-68.863;-21.206;147.4;4.4;"mb";"Chile-Bolivia Border Region";"JRoberto";M
"usp2014oilj";2014-07-23T20:20:13.262Z;-43.870;-16.751;2.0;1.6;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014ogow";2014-07-22T19:49:21.445Z;-53.431;-8.567;0.0;2.6;"mR";"Rio Peti/PA";"JRoberto";M
"usp2014ognl";2014-07-22T19:06:35.734Z;-53.344;-8.595;0.0;3.8;"mb";"Rio Peti/PA";"JRoberto";M
"usp2014ogkz";2014-07-22T17:52:11.203Z;-53.246;-8.542;0.0;3.5;"mb";"Rio Peti/PA";"JRoberto";M
"usp2014ofth";2014-07-22T08:55:07.018Z;-66.563;-19.451;253.3;3.7;"mb";"Southern Bolivia";"JRoberto";M
"usp2014ofhm";2014-07-22T02:57:20.021Z;-68.770;-22.977;96.5;4.3;"mb";"Northern Chile";"JRoberto";M
"usp2014ofdj";2014-07-22T00:53:03.078Z;-71.985;-6.138;579.0;4.1;"mb";"Ipixuna/AM";"JRoberto";M
"usp2014oetr";2014-07-21T19:58:48.442Z;-43.879;-16.691;2.0;1.6;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014oetj";2014-07-21T19:50:12.508Z;-40.973;-18.906;0.0;1.8;"MLv";"Mantena/MG";"JRoberto";M
"usp2014odob";2014-07-21T04:00:25.169Z;-67.138;-23.994;257.5;3.7;"mb";"Chile-Argentina Border Region";"JRoberto";M
"usp2014odgv";2014-07-21T00:21:32.679Z;-70.336;-20.121;68.4;4.6;"mb";"Near Coast of Northern Chile";"JRoberto";M
"usp2014odeb";2014-07-20T22:57:54.676Z;-69.770;-20.811;163.5;3.9;"mb";"Northern Chile";"JRoberto";M
"usp2014obxn";2014-07-20T06:31:34.242Z;-71.349;-28.531;1.1;4.7;"mb";"Near Coast of Central Chile";"JRoberto";M
"usp2014obbs";2014-07-19T19:30:29.564Z;-69.088;-23.045;131.9;4.2;"mb";"Northern Chile";"jroberto@vitoria";M
"usp2014oaxt";2014-07-19T17:30:30.000Z;-55.363;-7.050;0.0;0.5;"MLv";"Novo Progresso/PA";"JRoberto";M
"usp2014nztg";2014-07-19T02:05:40.518Z;-63.449;-17.191;0.0;4.0;"mb";"Central Bolivia";"JRoberto";M
"usp2014nylm";2014-07-18T09:01:46.385Z;-68.492;-24.096;174.9;4.3;"mb";"Chile-Argentina Border Region";"JRoberto";M
"usp2014nyko";2014-07-18T08:33:33.299Z;-63.530;-17.400;10.0;4.8;"mb";"Central Bolivia";"jroberto@vitoria";M
"usp2014nyfb";2014-07-18T05:46:47.183Z;-70.895;-20.001;10.0;4.5;"mb";"Near Coast of Northern Chile";"JRoberto";M
"usp2014nyeh";2014-07-18T05:24:28.638Z;-69.875;-19.596;113.3;4.5;"mb";"Northern Chile";"Cleusa";M
"usp2014nxab";2014-07-17T14:06:57.000Z;-43.818;-16.688;0.0;1.3;"MLv";"Montes Claros/MG";"JRoberto";M
"usp2014nvqm";2014-07-16T20:09:14.362Z;-43.693;-22.917;0.0;2.3;"mR";"Itaguai";"JRoberto";M
"usp2014ntur";2014-07-15T19:59:53.087Z;-43.907;-16.678;2.0;1.3;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014ntdh";2014-07-15T11:12:26.560Z;-69.925;-19.848;69.3;4.4;"mb";"Northern Chile";"jroberto@vitoria";M
"usp2014nstv";2014-07-15T06:25:41.021Z;-53.282;-8.608;0.0;3.6;"mb";"Rio Peti/PA";"JRoberto";M
"usp2014nrie";2014-07-14T11:24:39.630Z;-73.035;-17.600;9.2;5.2;"mb";"Off Coast of Peru";"JRoberto";M
"usp2014nqfm";2014-07-13T20:54:17.016Z;-70.083;-20.093;51.9;5.5;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014nphm";2014-07-13T08:46:42.260Z;-68.892;-23.983;96.4;5.2;"mb";"Northern Chile";"jroberto@vitoria";M
"usp2014npeo";2014-07-13T07:18:23.103Z;-70.568;-30.718;62.8;5.6;"mb";"Chile-Argentina Border Region";"jroberto@vitoria";M
"usp2014npdk";2014-07-13T06:43:12.842Z;-70.772;-35.016;132.5;4.3;"mb";"Chile-Argentina Border Region";"jroberto@vitoria";M
"usp2014nowp";2014-07-13T03:16:49.081Z;-71.398;-32.860;38.0;4.8;"mb";"Near Coast of Central Chile";"jroberto@vitoria";M
"usp2014nnzx";2014-07-12T15:49:51.634Z;-53.274;-8.628;0.0;3.7;"mb";"Rio Peti/PA";"JRoberto";M
"usp2014nnxd";2014-07-12T14:25:40.341Z;-75.915;-15.007;21.1;4.8;"mb";"Near Coast of Peru";"JRoberto";M
"usp2014nnnd";2014-07-12T09:21:44.946Z;-53.272;-8.626;0.0;4.3;"mb";"Rio Peti/PA";"JRoberto";M
"usp2014nlyp";2014-07-11T12:53:28.281Z;-76.981;9.203;23.0;4.4;"mb";"Near North Coast of Colombia";"JRoberto";M
"usp2014njbi";2014-07-09T22:51:53.499Z;-63.244;-18.102;0.0;4.0;"mb";"Central Bolivia";"JRoberto";M
"usp2014njaa";2014-07-09T22:12:01.202Z;-56.515;-10.808;0.0;2.0;"MLv";"Tabapora/MT";"JRoberto";M
"usp2014niwm";2014-07-09T20:24:55.589Z;-50.226;-13.895;0.0;2.8;"mR";"Mundo Novo/GO";"JRoberto";M
"usp2014niqj";2014-07-09T17:19:34.850Z;-71.814;-16.696;10.0;4.7;"mb";"Southern Peru";"JRoberto";M
"usp2014ngsk";2014-07-08T16:04:26.476Z;-70.222;-20.760;63.7;4.5;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014ngnd";2014-07-08T13:25:30.912Z;-72.144;-33.902;42.5;4.6;"mb";"Off Coast of Central Chile";"jroberto@vitoria";M
"usp2014nfjh";2014-07-07T22:20:24.228Z;-69.183;-18.745;122.5;4.3;"mb";"Northern Chile";"jroberto";M
"usp2014nejv";2014-07-07T09:28:02.521Z;-71.427;-31.525;0.0;4.9;"mb";"Near Coast of Central Chile";"jroberto@vitoria";M
"usp2014nduh";2014-07-07T01:37:11.031Z;-71.169;-15.526;143.2;4.6;"mb";"Southern Peru";"jroberto@vitoria";M
"usp2014ndlb";2014-07-06T20:57:49.680Z;-67.065;-27.025;246.3;4.0;"mb";"Catamarca Province, Argentina";"jroberto@vitoria";M
"usp2014ncub";2014-07-06T12:22:33.713Z;-69.545;-18.216;122.6;4.4;"mb";"Northern Chile";"jroberto@vitoria";M
"usp2014ncbu";2014-07-06T03:08:38.506Z;-71.365;-14.299;10.0;4.6;"mb";"Central Peru";"jroberto";M
"usp2014nbmo";2014-07-05T19:26:36.175Z;-45.769;-21.217;0.0;2.4;"mR";"Campos Gerais/MG";"jroberto";M
"usp2014nbdd";2014-07-05T14:41:37.934Z;-45.672;-21.203;0.0;2.0;"mR";"Campos Gerais/MG";"JRoberto";M
"usp2014navw";2014-07-05T11:00:56.048Z;-70.331;-20.607;76.7;4.3;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014nafd";2014-07-05T02:34:16.868Z;-70.724;-20.064;56.9;4.2;"mb";"Near Coast of Northern Chile";"jroberto";M
"usp2014mysj";2014-07-04T06:58:49.708Z;-67.571;-20.823;163.2;4.0;"mb";"Southern Bolivia";"JRoberto";M
"usp2014myqz";2014-07-04T06:16:27.629Z;-69.640;-17.585;148.8;4.2;"mb";"Peru-Bolivia Border Region";"JRoberto";M
"usp2014mycx";2014-07-03T23:10:03.479Z;-44.461;12.528;11.2;4.5;"mb";"Northern Mid Atlantic Ridge";"JRoberto";M
"usp2014mxkr";2014-07-03T13:56:33.681Z;-71.467;-16.779;10.0;5.2;"mb";"Southern Peru";"JRoberto";M
"usp2014mwos";2014-07-03T02:50:21.037Z;-71.575;-34.663;56.9;4.8;"mb";"Near Coast of Central Chile";"jroberto@vitoria";M
"usp2014mwnj";2014-07-03T02:10:42.296Z;-66.909;-23.887;213.2;4.5;"mb";"Jujuy Province, Argentina";"jroberto@vitoria";M
"usp2014mwbd";2014-07-02T19:59:51.015Z;-43.828;-16.708;2.0;2.4;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014muzd";2014-07-02T05:51:22.288Z;-71.568;-18.439;73.3;4.2;"mb";"Off Coast of Northern Chile";"jroberto@vitoria";M
"usp2014mufp";2014-07-01T19:58:24.902Z;-71.155;-20.064;86.5;4.2;"mb";"Off Coast of Northern Chile";"jroberto@vitoria";M
"usp2014mtum";2014-07-01T14:22:12.595Z;-72.182;-33.896;33.4;5.0;"mb";"Off Coast of Central Chile";"jroberto@vitoria";M
"usp2014mtrt";2014-07-01T12:58:49.048Z;-67.323;-24.372;221.0;4.1;"mb";"Chile-Argentina Border Region";"JRoberto";M
"usp2014mtrc";2014-07-01T12:39:12.112Z;-40.136;8.348;10.6;4.9;"mb";"Central Mid Atlantic Ridge";"JRoberto";M
"usp2014mtbd";2014-07-01T04:35:25.610Z;-67.259;-23.865;246.7;4.0;"mb";"Chile-Argentina Border Region";"jroberto@vitoria";M
"usp2014mogb";2014-06-28T13:24:00.844Z;-63.771;-17.952;10.0;4.7;"mb";"Central Bolivia";"JRoberto";M
"usp2014moaz";2014-06-28T10:49:49.724Z;-63.807;-18.001;10.0;4.4;"mb";"Central Bolivia";"JRoberto";M
"usp2014mmur";2014-06-27T18:30:16.105Z;-70.175;-29.804;111.4;4.4;"mb";"Central Chile";"jroberto@vitoria";M
"usp2014mmst";2014-06-27T17:31:29.151Z;-38.729;7.644;10.0;4.4;"mb";"Central Mid Atlantic Ridge";"JRoberto";M
"usp2014mmjr";2014-06-27T12:56:28.941Z;-79.856;3.667;10.0;4.8;"mb";"South of Panama";"jroberto@vitoria";M
"usp2014mmbu";2014-06-27T08:57:43.041Z;-66.864;-21.314;222.2;4.0;"mb";"Southern Bolivia";"jroberto@vitoria";M
"usp2014mlzb";2014-06-27T07:35:00.663Z;-73.942;-8.569;166.4;4.6;"mb";"Peru-Brazil Border Region";"jroberto";M
"usp2014mlrr";2014-06-27T03:51:00.224Z;-70.862;-19.813;67.1;4.3;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014mlqw";2014-06-27T03:26:18.044Z;-74.924;-15.723;80.0;4.2;"mb";"Near Coast of Peru";"JRoberto";M
"usp2014mlnp";2014-06-27T01:47:59.268Z;-51.312;-29.112;0.0;2.5;"mR";"Nova Padua/RS";"JRoberto";M
"usp2014mlmh";2014-06-27T01:07:41.114Z;-45.503;-21.973;0.0;1.8;"mR";"Heliodora/MG";"JRoberto";M
"usp2014mlbz";2014-06-26T19:55:51.564Z;-49.399;-8.495;0.0;2.4;"mR";"Couto de Magalhaes/TO";"JRoberto";M
"usp2014mjtc";2014-06-26T02:18:01.306Z;-68.394;-24.412;87.8;4.0;"mb";"Chile-Argentina Border Region";"JRoberto";M
"usp2014mjhr";2014-06-25T20:31:20.550Z;-40.872;-18.681;0.0;1.4;"MLv";"Barra de Sao Francisco/ES";"JRoberto";M
"usp2014mjfu";2014-06-25T19:35:02.562Z;-59.734;-14.954;0.0;2.5;"mR";"Vila Bela da Santissima Trindade/MT";"JRoberto";M
"usp2014mioi";2014-06-25T10:45:36.793Z;-65.447;-28.588;129.1;4.1;"mb";"Santiago Del Estero Prov., Argentina";"JRoberto";M
"usp2014mihu";2014-06-25T07:27:40.002Z;-71.419;3.944;10.0;4.4;"mb";"Colombia";"JRoberto";M
"usp2014mhvq";2014-06-25T01:18:42.356Z;-75.145;-9.605;126.6;5.0;"mb";"Central Peru";"jroberto@vitoria";M
"usp2014mhlv";2014-06-24T20:21:02.956Z;-43.821;-16.700;2.0;2.2;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014mhhk";2014-06-24T18:06:56.372Z;-47.681;-22.921;0.0;2.6;"mR";"Saltinho/SP";"JRoberto";M
"usp2014mhgh";2014-06-24T17:33:01.073Z;-70.834;-31.960;170.0;4.1;"mb";"Chile-Argentina Border Region";"jroberto@vitoria";M
"usp2014mhch";2014-06-24T15:31:19.005Z;-72.838;-16.316;10.0;4.4;"mb";"Near Coast of Peru";"jroberto@vitoria";M
"usp2014mfuu";2014-06-23T22:36:23.644Z;-59.294;-7.780;0.0;3.4;"mR";"Apui/AM";"jroberto";M
"usp2014mfft";2014-06-23T15:01:04.000Z;-43.805;-16.689;0.0;1.5;"MLv";"Montes Claros/MG";"JRoberto";M
"usp2014mdqj";2014-06-22T18:05:55.006Z;-75.424;-13.702;75.8;5.2;"mb";"Central Peru";"jroberto";M
"usp2014mdlc";2014-06-22T15:26:56.000Z;-36.101;-5.578;0.0;2.3;"MLv";"Pedra Preta/RN";"JRoberto";M
"usp2014mcse";2014-06-22T05:53:04.008Z;-68.876;-21.017;131.0;4.2;"mb";"Chile-Bolivia Border Region";"jroberto@vitoria";M
"usp2014mcno";2014-06-22T03:33:28.647Z;-67.759;-24.361;166.8;4.4;"mb";"Chile-Argentina Border Region";"jroberto";M
"usp2014mbsx";2014-06-21T17:06:48.047Z;-47.254;-19.986;0.0;2.9;"mR";"Rifaina/SP";"JRoberto";M
"usp2014mawp";2014-06-21T05:50:33.697Z;-68.728;-21.167;135.0;4.1;"mb";"Chile-Bolivia Border Region";"jroberto@vitoria";M
"usp2014maim";2014-06-20T22:42:50.139Z;-71.302;-19.634;39.2;4.2;"mb";"Off Coast of Northern Chile";"jroberto@vitoria";M
"usp2014madw";2014-06-20T20:22:29.697Z;-70.738;-19.715;20.0;5.3;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014macx";2014-06-20T19:53:31.470Z;-70.820;-19.658;10.0;5.1;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014lyhk";2014-06-19T19:54:03.084Z;-70.983;-19.758;21.6;5.4;"mb";"Near Coast of Northern Chile";"jroberto";M
"usp2014lxqr";2014-06-19T11:26:14.555Z;-70.930;-19.919;10.0;4.5;"mb";"Near Coast of Northern Chile";"jroberto";M
"usp2014lxnc";2014-06-19T09:38:36.166Z;-70.730;-19.855;9.5;5.5;"mb";"Near Coast of Northern Chile";"jroberto";M
"usp2014lxdg";2014-06-19T04:39:28.321Z;-50.896;-16.218;0.0;3.0;"mR";"Jaupaci/GO";"jroberto";M
"usp2014lwvb";2014-06-19T00:31:23.028Z;-70.859;-20.195;10.0;4.4;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014lwom";2014-06-18T21:12:00.779Z;-66.502;-22.746;252.1;4.8;"mb";"Jujuy Province, Argentina";"jroberto";M
"usp2014lvyk";2014-06-18T13:04:17.978Z;-40.162;-19.199;0.0;2.8;"mR";"Sooretama/ES";"JRoberto";M
"usp2014lvgn";2014-06-18T04:02:24.792Z;-70.866;-20.050;15.0;4.3;"mb";"Near Coast of Northern Chile";"jroberto@vitoria";M
"usp2014lvfk";2014-06-18T03:29:25.000Z;-36.103;-5.584;0.0;3.5;"mR";"Pedra Preta/RN";"JRoberto";M
"usp2014lumv";2014-06-17T18:05:29.803Z;-43.876;-16.703;0.0;2.0;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014lukr";2014-06-17T17:00:04.756Z;-43.831;-16.828;2.0;2.3;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014lsym";2014-06-16T21:42:06.904Z;-36.890;-6.474;0.0;2.2;"mR";"Sao Jose do Serido/RN";"JRoberto";M
"usp2014lsvk";2014-06-16T20:09:26.000Z;-43.816;-16.690;2.0;1.2;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014lstu";2014-06-16T19:20:16.377Z;-43.962;-16.656;2.0;1.8;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014lslh";2014-06-16T15:02:39.043Z;-43.821;-16.739;2.0;1.4;"mR";"Montes Claros/MG";"JRoberto";M
"usp2014lskj";2014-06-16T14:35:07.008Z;-53.315;-8.853;0.0;3.7;"mb";"Rio Peti/PA";"JRoberto";M
"usp2014lsid";2014-06-16T13:26:45.095Z;-81.496;11.785;10.1;4.9;"mb";"North of Panama";"JRoberto";M
"usp2014lrzx";2014-06-16T09:17:42.029Z;-69.673;-23.912;54.4;5.1;"mb";"Northern Chile";"jroberto@vitoria";M
