,EventID,Event,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Error
85264,usp2020iqui,20200503T004426,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-15.30745792,-70.51206207,206014.5874,,2020-05-03T00:44:26.249135Z,,,,,,,channel metadata:
85395,usp2020indw,20200501T010100,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-23.90044785,-67.20132446,168000.0,,2020-05-01T01:01:00.036824Z,,,,,,,channel metadata:
85459,usp2020imyg,20200430T221031,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-23.9416256,-67.19770813,172000.0,,2020-04-30T22:10:31.014058Z,,,,,,,channel metadata:
85497,usp2020imwb,20200430T210333,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-23.97673798,-66.49476624,272263.1226,,2020-04-30T21:03:33.351917Z,,,,,,,channel metadata:
85588,usp2020ilyx,20200430T092308,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-22.72628212,-68.15261841,91585.57129,,2020-04-30T09:23:08.531519Z,,,,,,,channel metadata:
85703,usp2020ikqr,20200429T160431,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-23.25102234,-66.65470886,199000.0,,2020-04-29T16:04:31.333576Z,,,,,,,channel metadata:
85783,usp2020ijvz,20200429T053715,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-24.22041321,-67.14454651,154000.0,,2020-04-29T05:37:15.301858Z,,,,,,,channel metadata:
86235,usp2020huul,20200420T234733,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-7.968015671,-74.4334259,153630.5084,,2020-04-20T23:47:33.297925Z,,,,,,,channel metadata:
86305,usp2020hssv,20200419T204300,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-19.5238266,-44.11595917,0.0,,2020-04-19T20:43:00.770576Z,,,,,,,channel metadata:
86490,usp2020hkro,20200415T105924,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,8.996484756,-74.20317078,35099.59793,,2020-04-15T10:59:24.958591Z,,,,,,,channel metadata:
86560,usp2020hkog,20200415T091843,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-19.66160583,-70.48965454,10000.0,,2020-04-15T09:18:43.680477Z,,,,,,,channel metadata:
86651,usp2020hjyi,20200415T011534,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-26.84752083,-63.34843445,566000.0,,2020-04-15T01:15:34.644376Z,,,,,,,channel metadata:
86742,usp2020hjwl,20200415T001858,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-20.3003273,-69.2964325,84929.69513,,2020-04-15T00:18:58.100587Z,,,,,,,channel metadata:
87001,usp2020hhfe,20200413T131823,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-14.28059769,-73.23899078,37748.63815,,2020-04-13T13:18:23.799997Z,,,,,,,channel metadata:
87208,usp2020gzyt,20200409T140652,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-18.12453842,-69.16764832,145274.0173,,2020-04-09T14:06:52.008110Z,,,,,,,channel metadata:
87289,usp2020gzqb,20200409T094358,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-24.09766579,-67.08251953,176686.0352,,2020-04-09T09:43:58.393593Z,,,,,,,channel metadata:
87431,usp2020gvtv,20200407T070529,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-23.54948044,-66.41862488,227000.0,,2020-04-07T07:05:29.569802Z,,,,,,,channel metadata:
87469,usp2020gvpr,20200407T045926,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-18.53083333,-43.81733333,0.0,,2020-04-07T04:59:26.660000Z,,,,,,,channel metadata:
87504,usp2020gssg,20200405T145235,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-18.86151505,-44.75619888,0.0,,2020-04-05T14:52:35.787527Z,,,,,,,channel metadata:
87715,usp2020gmhg,20200402T023039,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-25.79154778,-70.34902191,10000.0,,2020-04-02T02:30:39.501670Z,,,,,,,channel metadata:
87803,usp2020giza,20200331T065632,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-23.60371399,-63.89617538,8800.935745,,2020-03-31T06:56:32.546520Z,,,,,,,channel metadata:
88104,usp2020gcmi,20200327T174250,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-28.75937462,-63.06958771,596771.5454,,2020-03-27T17:42:50.491279Z,,,,,,,channel metadata:
88140,usp2020gccp,20200327T124726,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-18.87216667,-44.73716667,0.0,,2020-03-27T12:47:26.210000Z,,,,,,,channel metadata:
88407,usp2020fwej,20200324T065215,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-30.73490906,-71.89476776,20499.07112,,2020-03-24T06:52:15.747244Z,,,,,,,channel metadata:
88802,usp2020feii,20200314T122512,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-19.28116667,-44.6185,0.0,,2020-03-14T12:25:12.859999Z,,,,,,,channel metadata:
88942,usp2020fbsl,20200313T020756,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-19.99291611,-69.40110016,73324.29504,,2020-03-13T02:07:56.301659Z,,,,,,,channel metadata:
89195,usp2020excx,20200310T134409,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-22.31869316,-68.64604187,91979.40826,,2020-03-10T13:44:09.033038Z,,,,,,,channel metadata:
89317,usp2020eudw,20200308T224904,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,7.003537178,-35.94314957,10000.0,,2020-03-08T22:49:04.692532Z,,,,,,,channel metadata:
89319,usp2020eudw,20200308T224904,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,7.003537178,-35.94314957,10000.0,,2020-03-08T22:49:04.692532Z,,,,,,,channel metadata:
89345,usp2020erss,20200307T145555,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-24.19434357,-67.06629181,190109.6802,,2020-03-07T14:55:55.465285Z,,,,,,,channel metadata:
89443,usp2020eoia,20200305T180559,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-23.78815079,-69.98258972,39658.58841,,2020-03-05T18:05:59.417658Z,,,,,,,channel metadata:
89538,usp2020enlz,20200305T065737,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-28.46763802,-67.79328156,107533.4244,,2020-03-05T06:57:37.776541Z,,,,,,,channel metadata:
90021,usp2020dzwm,20200226T202121,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-31.4535408,-71.79102325,10000.0,,2020-02-26T20:21:21.878443Z,,,,,,,channel metadata:
90092,usp2020dwtc,20200225T031433,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-21.15233333,-42.356,0.0,,2020-02-25T03:14:33.399999Z,,,,,,,channel metadata:
90513,usp2020dhsw,20200216T220532,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-21.91324043,-68.70645905,10000.0,,2020-02-16T22:05:32.859362Z,,,,,,,channel metadata:
90705,usp2020dbaf,20200213T055038,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-20.72680664,-70.7119751,10000.0,,2020-02-13T05:50:38.570942Z,,,,,,,channel metadata:
90767,usp2020daxp,20200213T043151,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-15.97016621,-74.1696701,10000.0,,2020-02-13T04:31:51.797837Z,,,,,,,channel metadata:
90904,usp2020cxyz,20200211T134959,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-24.78321075,-70.50858307,10000.0,,2020-02-11T13:49:59.475125Z,,,,,,,channel metadata:
90997,usp2020crxp,20200208T061748,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-20.76812935,-68.85836792,40650.52032,,2020-02-08T06:17:48.687104Z,,,,,,,channel metadata:
91122,usp2020cevt,20200201T023555,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-24.38179207,-67.07728577,158000.0,,2020-02-01T02:35:55.329256Z,,,,,,,channel metadata:
91225,usp2020ccrm,20200130T221008,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-3.818786621,-75.51852417,10000.0,,2020-01-30T22:10:08.473941Z,,,,,,,channel metadata:
91328,usp2020catl,20200129T205336,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-30.34204674,-72.05596924,10000.0,,2020-01-29T20:53:36.479058Z,,,,,,,channel metadata:
91681,usp2020btil,20200125T192259,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,-24.05903816,-66.94810486,187029.0222,,2020-01-25T19:22:59.093341Z,,,,,,,channel metadata:
91697,usp2020btil,20200125T192259,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-24.05903816,-66.94810486,187029.0222,,2020-01-25T19:22:59.093341Z,,,,,,,channel metadata:
91722,usp2020btil,20200125T192259,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-24.05903816,-66.94810486,187029.0222,,2020-01-25T19:22:59.093341Z,,,,,,,channel metadata:
91762,usp2020brmm,20200124T190837,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-21.08305359,-48.66433334,0.0,,2020-01-24T19:08:37.891916Z,,,,,,,channel metadata:
91789,usp2020brig,20200124T170104,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-18.21146965,-69.52436066,97781.99768,,2020-01-24T17:01:04.091739Z,,,,,,,channel metadata:
91872,usp2020bqky,20200124T051348,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-17.274189,-70.67243958,74000.0,,2020-01-24T05:13:48.555409Z,,,,,,,channel metadata:
91906,usp2020bqky,20200124T051348,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-17.274189,-70.67243958,74000.0,,2020-01-24T05:13:48.555409Z,,,,,,,channel metadata:
91981,usp2020bpva,20200123T211127,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-26.97147369,-63.45759201,554316.4673,,2020-01-23T21:11:27.656459Z,,,,,,,channel metadata:
92690,usp2020axxk,20200114T015728,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-21.63394928,-68.19130707,106587.2116,,2020-01-14T01:57:28.167800Z,,,,,,,channel metadata:
92755,usp2020awoh,20200113T081234,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-26.0732975,-70.32528687,10000.0,,2020-01-13T08:12:34.226730Z,,,,,,,channel metadata:
92969,usp2020aqvc,20200110T045044,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-27.89497757,-66.54086304,178096.9238,,2020-01-10T04:50:44.518150Z,,,,,,,channel metadata:
93090,usp2020anlx,20200108T084728,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-20.33268547,-69.61949158,30025.10452,,2020-01-08T08:47:28.671804Z,,,,,,,channel metadata:
93481,usp2019zjek,20191227T185054,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-22.78887749,-68.47262573,118897.5754,,2019-12-27T18:50:54.248496Z,,,,,,,channel metadata:
93570,usp2019zhzp,20191227T031640,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-19.07416725,-47.6140213,0.0,,2019-12-27T03:16:40.677891Z,,,,,,,channel metadata:
93676,usp2019zegl,20191225T021124,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,3.337644577,-73.93578339,10000.0,,2019-12-25T02:11:24.047486Z,,,,,,,channel metadata:
93773,usp2019zdsi,20191224T190352,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,3.390136242,-73.99833679,10000.0,,2019-12-24T19:03:52.751092Z,,,,,,,channel metadata:
93986,usp2019zdnn,20191224T164332,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-26.90876389,-63.37015533,575234.0698,,2019-12-24T16:43:32.186894Z,,,,,,,channel metadata:
94131,usp2019yssr,20191218T184439,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-30.61125565,-71.84742737,10000.0,,2019-12-18T18:44:39.095972Z,,,,,,,channel metadata:
94177,usp2019ysqn,20191218T173908,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-21.6655159,-68.15896606,124121.7575,,2019-12-18T17:39:08.183661Z,,,,,,,channel metadata:
94238,usp2019yrxt,20191218T081054,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-20.3146534,-69.49763489,45082.57675,,2019-12-18T08:10:54.229187Z,,,,,,,channel metadata:
94393,usp2019yngc,20191215T184205,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-24.08184433,-67.17004395,157556.4575,,2019-12-15T18:42:05.872299Z,,,,,,,channel metadata:
94416,usp2019yngc,20191215T184205,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-24.08184433,-67.17004395,157556.4575,,2019-12-15T18:42:05.872299Z,,,,,,,channel metadata:
94515,usp2019yjth,20191213T205017,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-24.24454308,-67.17398834,166343.2465,,2019-12-13T20:50:17.861827Z,,,,,,,channel metadata:
94536,usp2019yjth,20191213T205017,P,VL,GNG6,,"['HHZ', 'HHR']",,,,-24.24454308,-67.17398834,166343.2465,,2019-12-13T20:50:17.861827Z,,,,,,,channel metadata:
94571,usp2019yivn,20191213T084937,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-20.70973206,-68.40522766,112353.0197,,2019-12-13T08:49:37.562024Z,,,,,,,channel metadata:
94590,usp2019yiuh,20191213T081130,P,BX,TQJ4A,,"['HHZ', 'HHZ']",,,,-23.99159813,-66.83864594,201000.0,,2019-12-13T08:11:30.250485Z,,,,,,,channel metadata:
94657,usp2019ycrb,20191209T234505,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-22.17055702,-68.55008698,117234.0164,,2019-12-09T23:45:05.367595Z,,,,,,,channel metadata:
94694,usp2019ycbe,20191209T154345,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-15.34130573,-71.34810638,158000.0,,2019-12-09T15:43:45.626638Z,,,,,,,channel metadata:
94872,usp2019ybgc,20191209T050412,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-32.0177002,-70.11511993,81145.46204,,2019-12-09T05:04:12.478312Z,,,,,,,channel metadata:
95075,usp2019xvje,20191205T234836,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-18.994,-44.72966667,0.0,,2019-12-05T23:48:36.679999Z,,,,,,,channel metadata:
95095,usp2019xvje,20191205T234836,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-18.994,-44.72966667,0.0,,2019-12-05T23:48:36.679999Z,,,,,,,channel metadata:
95125,usp2019xtut,20191205T032321,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-13.57478046,-75.94873047,57594.54346,,2019-12-05T03:23:21.090952Z,,,,,,,channel metadata:
95147,usp2019xtut,20191205T032321,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-13.57478046,-75.94873047,57594.54346,,2019-12-05T03:23:21.090952Z,,,,,,,channel metadata:
95193,usp2019xsdr,20191204T053704,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-22.42814445,-68.99342346,132889.5874,,2019-12-04T05:37:04.387134Z,,,,,,,channel metadata:
95239,usp2019xrke,20191203T194659,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-22.84034538,-66.30510712,250000.0,,2019-12-03T19:46:59.646350Z,,,,,,,channel metadata:
95318,usp2019xrba,20191203T150835,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-23.26652718,-50.80851364,0.0,,2019-12-03T15:08:35.523342Z,,,,,,,channel metadata:
95369,usp2019xqok,20191203T084637,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-18.41272545,-70.34430695,64372.62726,,2019-12-03T08:46:37.870372Z,,,,,,,channel metadata:
95399,usp2019xqok,20191203T084637,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-18.41272545,-70.34430695,64372.62726,,2019-12-03T08:46:37.870372Z,,,,,,,channel metadata:
95462,usp2019xqlw,20191203T072930,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-20.76934052,-70.61769867,10000.0,,2019-12-03T07:29:30.646408Z,,,,,,,channel metadata:
95535,usp2019xqll,20191203T071656,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-15.60844898,-72.61702728,122518.5776,,2019-12-03T07:16:56.468429Z,,,,,,,channel metadata:
95628,usp2019xlrb,20191130T162644,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-24.16114807,-67.18132019,182081.9855,,2019-11-30T16:26:44.480986Z,,,,,,,channel metadata:
95680,usp2019xkev,20191129T210711,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-32.77616119,-71.71768188,61662.52518,,2019-11-29T21:07:11.631023Z,,,,,,,channel metadata:
95745,usp2019xjkz,20191129T110603,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-21.26859093,-68.55498505,104285.675,,2019-11-29T11:06:03.351989Z,,,,,,,channel metadata:
95790,usp2019xhgp,20191128T063611,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-27.20462036,-71.16760254,10000.0,,2019-11-28T06:36:11.681618Z,,,,,,,channel metadata:
95957,usp2019xeba,20191126T122329,P,BX,TQJ4A,,"['HHZ', 'HHZ']",,,,-20.40762329,-67.23376465,210375.6714,,2019-11-26T12:23:29.947761Z,,,,,,,channel metadata:
95995,usp2019xdvj,20191126T093152,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-28.25671577,-70.98583984,52226.78757,,2019-11-26T09:31:52.357761Z,,,,,,,channel metadata:
96056,usp2019xdbk,20191125T232726,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-20.42766667,-43.91883333,0.0,,2019-11-25T23:27:26.030000Z,,,,,,,channel metadata:
96134,usp2019wxmy,20191122T222722,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-32.96380997,-70.30388641,45393.72253,,2019-11-22T22:27:22.587807Z,,,,,,,channel metadata:
96197,usp2019wtje,20191120T160025,P,BX,TQJ4A,,"['HHZ', 'HHZ']",,,,-21.50437737,-48.63951111,0.0,,2019-11-20T16:00:25.937854Z,,,,,,,channel metadata:
96202,usp2019wtje,20191120T160025,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-21.50437737,-48.63951111,0.0,,2019-11-20T16:00:25.937854Z,,,,,,,channel metadata:
96237,usp2019wsbw,20191119T231040,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-33.59438324,-66.92201233,10000.0,,2019-11-19T23:10:40.775791Z,,,,,,,channel metadata:
96295,usp2019wprp,20191118T154324,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-21.98557663,-67.29086304,189055.0537,,2019-11-18T15:43:24.786146Z,,,,,,,channel metadata:
96575,usp2019wgke,20191113T134405,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,7.311241627,-35.50925446,0.0,,2019-11-13T13:44:05.030522Z,,,,,,,channel metadata:
96623,usp2019wfjh,20191113T000918,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-15.32594299,-70.43395996,200016.6016,,2019-11-13T00:09:18.996325Z,,,,,,,channel metadata:
96649,usp2019wfjh,20191113T000918,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-15.32594299,-70.43395996,200016.6016,,2019-11-13T00:09:18.996325Z,,,,,,,channel metadata:
96735,usp2019wbcp,20191110T161422,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-7.233131886,-75.65261841,119705.0095,,2019-11-10T16:14:22.050175Z,,,,,,,channel metadata:
96923,usp2019vueb,20191106T210057,P,BX,TQJ4A,,"['HHZ', 'HHZ']",,,,-22.85107613,-66.28398895,242000.0,,2019-11-06T21:00:57.908009Z,,,,,,,channel metadata:
96924,usp2019vueb,20191106T210057,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-22.85107613,-66.28398895,242000.0,,2019-11-06T21:00:57.908009Z,,,,,,,channel metadata:
97068,usp2019vqot,20191104T215323,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-31.76524734,-71.14775085,33936.5654,,2019-11-04T21:53:23.083082Z,,,,,,,channel metadata:
97138,usp2019vpxh,20191104T130334,P,BX,TQJ4A,,"['HHZ', 'HHZ']",,,,-21.42910194,-70.542099,10000.0,,2019-11-04T13:03:34.110081Z,,,,,,,channel metadata:
97139,usp2019vpxh,20191104T130334,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-21.42910194,-70.542099,10000.0,,2019-11-04T13:03:34.110081Z,,,,,,,channel metadata:
98135,usp2019uink,20191017T063500,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-23.70822144,-69.15283966,86457.41272,,2019-10-17T06:35:00.267816Z,,,,,,,channel metadata:
98201,usp2019uhgi,20191016T135128,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-22.30970001,-66.21291351,266569.7632,,2019-10-16T13:51:28.594954Z,,,,,,,channel metadata:
98326,usp2019tyjt,20191011T172302,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-24.24882698,-67.11634064,175997.0551,,2019-10-11T17:23:02.883671Z,,,,,,,channel metadata:
98382,usp2019txhd,20191011T025542,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-29.37016678,-71.89366913,33563.47275,,2019-10-11T02:55:42.285994Z,,,,,,,channel metadata:
98464,usp2019tsbi,20191008T061803,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-18.01031876,-69.30541992,133099.6246,,2019-10-08T06:18:03.570432Z,,,,,,,channel metadata:
98555,usp2019tqcy,20191007T045047,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-23.06996918,-66.65514374,207041.748,,2019-10-07T04:50:47.043164Z,,,,,,,channel metadata:
98653,usp2019tosz,20191006T104054,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-21.85903931,-68.37930298,98583.87756,,2019-10-06T10:40:54.234421Z,,,,,,,channel metadata:
98719,usp2019tkov,20191004T040228,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-18.56035423,-71.05187225,48040.05814,,2019-10-04T04:02:28.775128Z,,,,,,,channel metadata:
98776,usp2019thyi,20191002T172651,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-23.27366257,-67.58403778,137694.0002,,2019-10-02T17:26:51.760520Z,,,,,,,channel metadata:
98832,usp2019thhk,20191002T085236,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-24.05216599,-67.06649017,194978.5004,,2019-10-02T08:52:36.193170Z,,,,,,,channel metadata:
98862,usp2019thec,20191002T071114,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-29.82910728,-72.99144745,55190.2504,,2019-10-02T07:11:14.355683Z,,,,,,,channel metadata:
98911,usp2019tggs,20191001T192344,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-23.70414162,-66.96297455,197262.0239,,2019-10-01T19:23:44.155793Z,,,,,,,channel metadata:
99015,usp2019tdwj,20190930T115321,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-22.15009499,-68.5641861,102784.4772,,2019-09-30T11:53:21.090358Z,,,,,,,channel metadata:
99181,usp2019tcrh,20190929T201159,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-35.41251755,-72.68585968,10000.0,,2019-09-29T20:11:59.522768Z,,,,,,,channel metadata:
99288,usp2019tciy,20190929T155755,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-35.36267853,-72.69450378,10000.0,,2019-09-29T15:57:55.269688Z,,,,,,,channel metadata:
99340,usp2019tbwu,20190929T095003,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-24.19875145,-66.90592194,210990.5548,,2019-09-29T09:50:03.886927Z,,,,,,,channel metadata:
99377,usp2019tbny,20190929T052123,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-22.85137749,-63.7831955,534000.0,,2019-09-29T05:21:23.792859Z,,,,,,,channel metadata:
99427,usp2019tbhu,20190929T021457,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-21.12046814,-68.91280365,110000.0,,2019-09-29T02:14:57.072601Z,,,,,,,channel metadata:
99481,usp2019tbfu,20190929T011413,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-23.04061508,-66.43153381,247839.1571,,2019-09-29T01:14:13.528591Z,,,,,,,channel metadata:
99537,usp2019szwl,20190928T072333,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-18.96209526,-68.87432098,123012.7869,,2019-09-28T07:23:33.740514Z,,,,,,,channel metadata:
99589,usp2019syny,20190927T135741,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-15.34775543,-72.15380096,98000.0,,2019-09-27T13:57:41.859169Z,,,,,,,channel metadata:
99659,usp2019syiv,20190927T112122,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-23.03119469,-69.06877899,88000.0,,2019-09-27T11:21:22.839624Z,,,,,,,channel metadata:
99970,usp2019sotq,20190922T052823,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-14.63919353,-73.54344177,67000.0,,2019-09-22T05:28:23.537053Z,,,,,,,channel metadata:
100034,usp2019soka,20190922T003644,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,6.708133221,-72.99970245,158187.439,,2019-09-22T00:36:44.045061Z,,,,,,,channel metadata:
100036,usp2019soka,20190922T003644,P,BX,TQJ4A,,"['HHZ', 'HHZ']",,,,6.708133221,-72.99970245,158187.439,,2019-09-22T00:36:44.045061Z,,,,,,,channel metadata:
100131,usp2019smom,20190921T003605,P,BX,TQJ4A,,"['HHZ', 'HHZ']",,,,-22.12435722,-68.35299683,98000.0,,2019-09-21T00:36:05.928552Z,,,,,,,channel metadata:
100132,usp2019smom,20190921T003605,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-22.12435722,-68.35299683,98000.0,,2019-09-21T00:36:05.928552Z,,,,,,,channel metadata:
100428,usp2019sfxs,20190917T091747,P,BX,TQJ4A,,"['HHZ', 'HHZ']",,,,-20.64785385,-67.44242859,206657.547,,2019-09-17T09:17:47.348423Z,,,,,,,channel metadata:
100429,usp2019sfxs,20190917T091747,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-20.64785385,-67.44242859,206657.547,,2019-09-17T09:17:47.348423Z,,,,,,,channel metadata:
100497,usp2019sepq,20190916T160447,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-22.25224113,-70.57948303,267978.0884,,2019-09-16T16:04:47.526847Z,,,,,,,channel metadata:
101064,usp2019rqir,20190908T204020,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,-19.91875839,-69.77426147,65231.16302,,2019-09-08T20:40:20.748236Z,,,,,,,channel metadata:
101094,usp2019rpbl,20190908T035258,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-20.88443756,-68.20911407,144137.7258,,2019-09-08T03:52:58.034095Z,,,,,,,channel metadata:
101409,usp2019rfkc,20190902T205328,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-24.00104332,-67.05062103,160395.6146,,2019-09-02T20:53:28.623060Z,,,,,,,channel metadata:
101887,usp2019qswa,20190827T000831,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,-8.446976662,-74.59539795,119391.7313,,2019-08-27T00:08:31.824627Z,,,,,,,channel metadata:
102715,usp2019pydp,20190815T160655,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-8.346212387,-74.60679626,133281.6162,,2019-08-15T16:06:55.353327Z,,,,,,,channel metadata:
102716,usp2019pydp,20190815T160655,P,BX,TQJ4A,,"['HHZ', 'HHZ']",,,,-8.346212387,-74.60679626,133281.6162,,2019-08-15T16:06:55.353327Z,,,,,,,channel metadata:
