Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,Warning,Pick Pred,Pick Prob_Nat,Pick Prob_Ant,Pick Pred_final,Event Pred,Event Prob_Nat,Event Prob_Ant,Event Pred_final,Label,SNR_P,SNR_S,Noise,p,Hora,Coord Origem,Região Origem,SNR_P_Q2,SNR_P_Q2_cat,Distance_Q2,Distance_Q2_cat,Num_Estacoes,Pick Prob_Nat_std,SNRP_std,Distance_std,Magnitude_cat,Distance_cat,SNR_P_cat,Pick Prob_Nat_cat,Prob_Nat_std_cat
20151216T185930,ARAG,6016,usp2015ypce,[],P,BR,,HHZ,-15.706,-51.812,151.2281333112374,-14.64800358,-50.92111206,0.0,2015-12-16T18:59:57.000061Z,2015-12-16T18:59:30.363483Z,2015-12-16T18:59:46.000061Z,2015-12-16T19:00:46.000061Z,earthquake,2.723579035,suspected,20151216T185930/BR_ARAG_20151216T185930.mseed,"['E', 'N', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.96,0.04,Natural,0,16.160637793399747,330.13969663664443,2.177142124586805,35.18400530020014,18,"[-14.64800358, -50.92111206]",Centro-Oeste,1.0435162146420225,[1-1.25[,298.5619080748912,[275-300[,3,0.05804595663680082,8.82364557517871,124.88003771312056,[2-3[,[150-175[,>= 15,>=0.9,
20151216T185930,PEXB,6014,usp2015ypce,[],P,BL,,HHZ,-12.10584,-48.30085,399.5507980613235,-14.64800358,-50.92111206,0.0,2015-12-16T19:00:28.147857Z,2015-12-16T18:59:30.363483Z,2015-12-16T19:00:17.147857Z,2015-12-16T19:01:17.147857Z,earthquake,2.723579035,suspected,20151216T185930/BL_PEXB_20151216T185930.mseed,"['E', 'N', 'Z']",[],0.0,0.8930000066757202,0.1070000007748603,Natural,0,0.96,0.04,Natural,0,1.0435162146420225,1.170141304606889,11.047960690081695,11.528726118827917,18,"[-14.64800358, -50.92111206]",Centro-Oeste,1.0435162146420225,[1-1.25[,298.5619080748912,[275-300[,3,0.05804595663680082,8.82364557517871,124.88003771312056,[2-3[,>= 350,[1-1.25[,[0.8-0.9[,
20151216T185930,SNDB,6015,usp2015ypce,[],P,BR,,HHZ,-11.9742,-51.2943,298.5619080748912,-14.64800358,-50.92111206,0.0,2015-12-16T19:00:15.626129Z,2015-12-16T18:59:30.363483Z,2015-12-16T19:00:04.626129Z,2015-12-16T19:01:04.626129Z,earthquake,2.723579035,suspected,20151216T185930/BR_SNDB_20151216T185930.mseed,"['E', 'N', 'Z']",[],0.0,0.9869999885559082,0.0130000002682209,Natural,0,0.96,0.04,Natural,0,0.7169872715634448,2.602276437011067,7.834813179944323,5.617461325097596,18,"[-14.64800358, -50.92111206]",Centro-Oeste,1.0435162146420225,[1-1.25[,298.5619080748912,[275-300[,3,0.05804595663680082,8.82364557517871,124.88003771312056,[2-3[,[275-300[,< 1,>=0.9,
20160101T152525,GDU01,5997,usp2016aben,[],P,ON,,HHZ,-13.72,-39.575278,396.7073819787779,-14.48672676,-43.16407776,0.0,2016-01-01T15:26:21.227233Z,2016-01-01T15:25:25.219392Z,2016-01-01T15:26:10.227233Z,2016-01-01T15:27:10.227233Z,earthquake,2.805027389,known,20160101T152525/ON_GDU01_20160101T152525.mseed,"['1', '2', 'Z']",[],0.0,0.9950000047683716,0.0049999998882412,Natural,0,0.986,0.014,Natural,0,2.136506237111205,3.2511947117499957,3.5764532990114937,7.641114780075003,15,"[-14.48672676, -43.16407776]",Nordeste,2.045613309399065,[2-3[,278.33947020738424,[275-300[,4,0.015373150773744744,43.65400906554797,106.60794206337242,[2-3[,>= 350,[2-3[,>=0.9,
20160101T152525,JANB,6000,usp2016aben,[],P,BR,,HHZ,-15.058097,-44.311197,138.74267407648634,-14.48672676,-43.16407776,0.0,2016-01-01T15:25:47.554016Z,2016-01-01T15:25:25.219392Z,2016-01-01T15:25:36.554016Z,2016-01-01T15:26:36.554016Z,earthquake,2.805027389,known,20160101T152525/BR_JANB_20160101T152525.mseed,"['E', 'N', 'Z']",[],0.0,0.9850000143051147,0.0149999996647238,Natural,0,0.986,0.014,Natural,0,89.26471092810709,357.57490713210484,2.888123764284716,257.8075329434717,15,"[-14.48672676, -43.16407776]",Nordeste,2.045613309399065,[2-3[,278.33947020738424,[275-300[,4,0.015373150773744744,43.65400906554797,106.60794206337242,[2-3[,[125-150[,>= 15,>=0.9,
20160101T152525,MC01,5999,usp2016aben,[],P,BR,,HHZ,-16.70744,-43.94167,259.49539569286503,-14.48672676,-43.16407776,0.0,2016-01-01T15:26:04.779754Z,2016-01-01T15:25:25.219392Z,2016-01-01T15:25:53.779754Z,2016-01-01T15:26:53.779754Z,earthquake,2.805027389,known,20160101T152525/BR_MC01_20160101T152525.mseed,"['E', 'N', 'Z']",[],0.0,0.9980000257492064,0.0020000000949949,Natural,0,0.986,0.014,Natural,0,1.9547203816869243,5.991019695841236,4.139462545295318,8.091491806518391,15,"[-14.48672676, -43.16407776]",Nordeste,2.045613309399065,[2-3[,278.33947020738424,[275-300[,4,0.015373150773744744,43.65400906554797,106.60794206337242,[2-3[,[250-275[,,>=0.9,
20160101T152525,SDBA,5998,usp2016aben,[],P,BR,,HHZ,-12.4085,-44.903,297.1835447219035,-14.48672676,-43.16407776,0.0,2016-01-01T15:26:09.996459Z,2016-01-01T15:25:25.219392Z,2016-01-01T15:25:58.996459Z,2016-01-01T15:26:58.996459Z,earthquake,2.805027389,known,20160101T152525/BR_SDBA_20160101T152525.mseed,"['E', 'N', 'Z']",[],0.0,0.9639999866485596,0.0359999984502792,Natural,0,0.986,0.014,Natural,0,1.7803052197946763,7.320400254639785,8.40624196517914,14.96567644946548,15,"[-14.48672676, -43.16407776]",Nordeste,2.045613309399065,[2-3[,278.33947020738424,[275-300[,4,0.015373150773744744,43.65400906554797,106.60794206337242,[2-3[,[275-300[,,>=0.9,
20160101T184934,FRTB,5994,usp2016ablg,[],P,BL,,HHZ,-23.3439,-49.564,162.036516541158,-23.38369179,-51.14819717,0.0,2016-01-01T18:50:01.622924Z,2016-01-01T18:49:34.968991Z,2016-01-01T18:49:50.622924Z,2016-01-01T18:50:50.622924Z,earthquake,1.917839688,known,20160101T184934/BL_FRTB_20160101T184934.mseed,"['E', 'N', 'Z']",[],0.0,0.7580000162124634,0.2419999986886978,Natural,0,0.607,0.393,Natural,0,1.8456676487905896,1.8291440323836503,3.720437480451062,6.866691097016497,18,"[-23.38369179, -51.14819717]",Sul,1.0785288978333818,[1-1.25[,197.04898424947305,[175-200[,3,0.4729386886387909,0.4590590611424627,101.54196912292126,[1-2[,[150-175[,,[0.6-0.8[,[0.4-0.6[
20160101T184934,PCMB,5996,usp2016ablg,[],P,BL,,HHZ,-21.6074,-51.2619,197.04898424947305,-23.38369179,-51.14819717,0.0,2016-01-01T18:50:06.306030Z,2016-01-01T18:49:34.968991Z,2016-01-01T18:49:55.306030Z,2016-01-01T18:50:55.306030Z,earthquake,1.917839688,known,20160101T184934/BL_PCMB_20160101T184934.mseed,"['E', 'N', 'Z']",[],1.0,0.0769999995827674,0.9229999780654908,Anthropogenic,0,0.607,0.393,Natural,0,1.0785288978333818,1.201159386851319,16.0383806874609,17.2978570458794,18,"[-23.38369179, -51.14819717]",Sul,1.0785288978333818,[1-1.25[,197.04898424947305,[175-200[,3,0.4729386886387909,0.4590590611424627,101.54196912292126,[1-2[,[175-200[,[1-1.25[,,[0.4-0.6[
20160101T184934,TIJ01,5995,usp2016ablg,[],P,ON,,HHZ,-25.908848,-49.024241,352.7850945517357,-23.38369179,-51.14819717,0.0,2016-01-01T18:50:20.256347Z,2016-01-01T18:49:34.968991Z,2016-01-01T18:50:09.256347Z,2016-01-01T18:51:09.256347Z,earthquake,1.917839688,known,20160101T184934/ON_TIJ01_20160101T184934.mseed,"['E', 'N', 'Z']",[],0.0,0.9860000014305116,0.0140000004321336,Natural,0,0.607,0.393,Natural,0,1.0252581796439943,0.9827618321796248,55902.20549441683,57314.19344329029,18,"[-23.38369179, -51.14819717]",Sul,1.0785288978333818,[1-1.25[,197.04898424947305,[175-200[,3,0.4729386886387909,0.4590590611424627,101.54196912292126,[1-2[,>= 350,[1-1.25[,>=0.9,[0.4-0.6[
20160106T203842,NBCL,5991,usp2016aksk,[],P,NB,,HHZ,-4.224377,-38.291041,183.96676612796665,-3.776247025,-39.88642502,0.0,2016-01-06T20:39:12.316116Z,2016-01-06T20:38:42.162232Z,2016-01-06T20:39:01.316116Z,2016-01-06T20:40:01.316116Z,earthquake,2.60230352,known,20160106T203842/NB_NBCL_20160106T203842.mseed,"['E', 'N', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.999,0.001,Natural,0,9.8825273113343,30.2475789155975,5.509795574497646,54.45070524484185,20,"[-3.776247025, -39.88642502]",Nordeste,11.374563952526254,[11-12[,185.04225242766117,[175-200[,4,0.0009574147812622466,9.696187738212828,67.8306206590122,[2-3[,[175-200[,[9-10[,>=0.9,
20160106T203842,NBMO,5992,usp2016aksk,[],P,NB,,HHZ,-3.310348,-40.042927,54.373811054236974,-3.776247025,-39.88642502,0.0,2016-01-06T20:38:51.430358Z,2016-01-06T20:38:42.162232Z,2016-01-06T20:38:40.430358Z,2016-01-06T20:39:40.430358Z,earthquake,2.60230352,known,20160106T203842/NB_NBMO_20160106T203842.mseed,"['E', 'N', 'Z']",[],0.0,0.9980000257492064,0.0020000000949949,Natural,0,0.999,0.001,Natural,0,28.815425923038084,31.497624186303167,5.080879860824193,146.40771725343558,20,"[-3.776247025, -39.88642502]",Nordeste,11.374563952526254,[11-12[,185.04225242766117,[175-200[,4,0.0009574147812622466,9.696187738212828,67.8306206590122,[2-3[,[50-75[,>= 15,>=0.9,
20160106T203842,NBPB,5989,usp2016aksk,[],P,NB,,HHZ,-5.543242,-39.583619,198.26448430347656,-3.776247025,-39.88642502,0.0,2016-01-06T20:39:13.272705Z,2016-01-06T20:38:42.162232Z,2016-01-06T20:39:02.272705Z,2016-01-06T20:40:02.272705Z,earthquake,2.60230352,known,20160106T203842/NB_NBPB_20160106T203842.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.999,0.001,Natural,0,7.201078759848896,58.392119013516286,2.560394635756249,18.437603428375375,20,"[-3.776247025, -39.88642502]",Nordeste,11.374563952526254,[11-12[,185.04225242766117,[175-200[,4,0.0009574147812622466,9.696187738212828,67.8306206590122,[2-3[,[175-200[,[7-8[,>=0.9,
20160106T203842,NBPS,5990,usp2016aksk,[],P,NB,,HHZ,-4.393969,-41.445618,186.1177387273557,-3.776247025,-39.88642502,0.0,2016-01-06T20:39:11.200073Z,2016-01-06T20:38:42.162232Z,2016-01-06T20:39:00.200073Z,2016-01-06T20:40:00.200073Z,earthquake,2.60230352,known,20160106T203842/NB_NBPS_20160106T203842.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.999,0.001,Natural,0,12.866600593718207,49.77882254061309,11.23392728129166,144.54245542725442,20,"[-3.776247025, -39.88642502]",Nordeste,11.374563952526254,[11-12[,185.04225242766117,[175-200[,4,0.0009574147812622466,9.696187738212828,67.8306206590122,[2-3[,[175-200[,[12-13[,>=0.9,
20160106T203911,NBCL,5987,usp2016aksj,[],P,NB,,HHZ,-4.224377,-38.291041,185.76891387710987,-3.826126099,-39.91624832,0.0,2016-01-06T20:39:41.631393Z,2016-01-06T20:39:11.370101Z,2016-01-06T20:39:30.631393Z,2016-01-06T20:40:30.631393Z,earthquake,2.401281813,known,20160106T203911/NB_NBCL_20160106T203911.mseed,"['E', 'N', 'Z']",[],0.0,0.8220000267028809,0.1780000030994415,Natural,0,0.908,0.092,Natural,0,0.7341706018084445,0.6107569989947457,162.62419215686114,119.39390102441487,20,"[-3.826126099, -39.91624832]",Nordeste,0.9310522736995741,< 1,122.25694818991639,[100-125[,2,0.1216223599577652,0.2784327305711254,89.81948324780369,[2-3[,[175-200[,< 1,[0.8-0.9[,[0.1-0.2[
20160106T203911,NBMO,5988,usp2016aksj,[],P,NB,,HHZ,-3.310348,-40.042927,58.74498250272289,-3.826126099,-39.91624832,0.0,2016-01-06T20:39:21.715759Z,2016-01-06T20:39:11.370101Z,2016-01-06T20:39:10.715759Z,2016-01-06T20:40:10.715759Z,earthquake,2.401281813,known,20160106T203911/NB_NBMO_20160106T203911.mseed,"['E', 'N', 'Z']",[],0.0,0.9940000176429749,0.006000000052154,Natural,0,0.908,0.092,Natural,0,1.1279339455907038,0.9312307343855512,148.28049977369335,167.25060916390342,20,"[-3.826126099, -39.91624832]",Nordeste,0.9310522736995741,< 1,122.25694818991639,[100-125[,2,0.1216223599577652,0.2784327305711254,89.81948324780369,[2-3[,[50-75[,[1-1.25[,>=0.9,[0.1-0.2[
20160110T140309,CMC01,5984,usp2016arni,[],P,ON,,HHZ,-15.360055,-39.519089,34.6098959835044,-15.12671375,-39.73363113,0.0,2016-01-10T14:03:15.678308Z,2016-01-10T14:03:09.313340Z,2016-01-10T14:03:04.678308Z,2016-01-10T14:04:04.678308Z,earthquake,3.044856944,known,20160110T140309/ON_CMC01_20160110T140309.mseed,"['1', '2', 'Z']",[],0.0,0.968999981880188,0.0309999994933605,Natural,0,0.989,0.011,Natural,0,498.20025426160277,566.7266949923811,3.190170387168074,1589.3436980249703,14,"[-15.12671375, -39.73363113]",Nordeste,257.0231178128604,>= 15,97.68350163836504,[75-100[,4,0.013403992220471572,201.6419621185511,70.64723595240442,>=3,[25-50[,>= 15,>=0.9,
20160110T140309,GDU01,5982,usp2016arni,[],P,ON,,HHZ,-13.72,-39.575278,156.57721822417184,-15.12671375,-39.73363113,0.0,2016-01-10T14:03:34.945913Z,2016-01-10T14:03:09.313340Z,2016-01-10T14:03:23.945913Z,2016-01-10T14:04:23.945913Z,earthquake,3.044856944,known,20160110T140309/ON_GDU01_20160110T140309.mseed,"['1', '2', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.989,0.011,Natural,0,86.80776336390663,547.8104495114056,2.6579839746889613,230.73364389985534,14,"[-15.12671375, -39.73363113]",Nordeste,257.0231178128604,>= 15,97.68350163836504,[75-100[,4,0.013403992220471572,201.6419621185511,70.64723595240442,>=3,[150-175[,>= 15,>=0.9,
20160110T140309,GUA01,5981,usp2016arni,[],P,ON,,HHZ,-16.58349,-39.805342,161.38574022620176,-15.12671375,-39.73363113,0.0,2016-01-10T14:03:34.939585Z,2016-01-10T14:03:09.313340Z,2016-01-10T14:03:23.939585Z,2016-01-10T14:04:23.939585Z,earthquake,3.044856944,known,20160110T140309/ON_GUA01_20160110T140309.mseed,"['E', 'N', 'Z']",[],0.0,0.9950000047683716,0.0049999998882412,Natural,0,0.989,0.011,Natural,0,122.67718700100868,844.8179821372388,2.2280501518053595,273.33092512065184,14,"[-15.12671375, -39.73363113]",Nordeste,257.0231178128604,>= 15,97.68350163836504,[75-100[,4,0.013403992220471572,201.6419621185511,70.64723595240442,>=3,[150-175[,>= 15,>=0.9,
20160110T140309,NBIT,5983,usp2016arni,[],P,NB,,HHZ,-14.930689,-39.434579,38.78978505255824,-15.12671375,-39.73363113,0.0,2016-01-10T14:03:17.205359Z,2016-01-10T14:03:09.313340Z,2016-01-10T14:03:06.205359Z,2016-01-10T14:04:06.205359Z,earthquake,3.044856944,known,20160110T140309/NB_NBIT_20160110T140309.mseed,"['E', 'N', 'Z']",[],0.0,0.99099999666214,0.0089999996125698,Natural,0,0.989,0.011,Natural,0,391.36904862471215,417.61031964039,3.942568932931263,1542.999452418655,14,"[-15.12671375, -39.73363113]",Nordeste,257.0231178128604,>= 15,97.68350163836504,[75-100[,4,0.013403992220471572,201.6419621185511,70.64723595240442,>=3,[25-50[,>= 15,>=0.9,
20160111T172135,NBCL,5972,usp2016atpk,[],P,NB,,HHZ,-4.224377,-38.291041,182.0552464406588,-3.808850288,-39.87739944,0.0,2016-01-11T17:22:04.508728Z,2016-01-11T17:21:35.401849Z,2016-01-11T17:21:53.508728Z,2016-01-11T17:22:53.508728Z,earthquake,2.345621028,known,20160111T172135/NB_NBCL_20160111T172135.mseed,"['E', 'N', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.997,0.003,Natural,0,2.5686205474350428,13.773140211817404,5.266829777212728,13.528487185591343,17,"[-3.808850288, -39.87739944]",Nordeste,13.080579514699107,[13-14[,183.90806042294355,[175-200[,4,0.004690414675432308,13.911092458494515,64.88263690856003,[2-3[,[175-200[,[2-3[,>=0.9,
20160111T172135,NBMO,5973,usp2016atpk,[],P,NB,,HHZ,-3.310348,-40.042927,58.11067210778298,-3.808850288,-39.87739944,0.0,2016-01-11T17:21:45.595916Z,2016-01-11T17:21:35.401849Z,2016-01-11T17:21:34.595916Z,2016-01-11T17:22:34.595916Z,earthquake,2.345621028,known,20160111T172135/NB_NBMO_20160111T172135.mseed,"['E', 'N', 'Z']",[],0.0,0.9900000095367432,0.0099999997764825,Natural,0,0.997,0.003,Natural,0,28.328452501255715,35.06037274114029,3.6763167964024377,104.14436574645504,17,"[-3.808850288, -39.87739944]",Nordeste,13.080579514699107,[13-14[,183.90806042294355,[175-200[,4,0.004690414675432308,13.911092458494515,64.88263690856003,[2-3[,[50-75[,>= 15,>=0.9,
20160111T172135,NBPB,5970,usp2016atpk,[],P,NB,,HHZ,-5.543242,-39.583619,194.54194014916288,-3.808850288,-39.87739944,0.0,2016-01-11T17:22:06.790496Z,2016-01-11T17:21:35.401849Z,2016-01-11T17:21:55.790496Z,2016-01-11T17:22:55.790496Z,earthquake,2.345621028,known,20160111T172135/NB_NBPB_20160111T172135.mseed,"['E', 'N', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.997,0.003,Natural,0,1.6483823348571556,17.972324107014714,5.227703038241576,8.617253340116495,17,"[-3.808850288, -39.87739944]",Nordeste,13.080579514699107,[13-14[,183.90806042294355,[175-200[,4,0.004690414675432308,13.911092458494515,64.88263690856003,[2-3[,[175-200[,[1.5-1.75[,>=0.9,
20160111T172135,NBPS,5971,usp2016atpk,[],P,NB,,HHZ,-4.393969,-41.445618,185.76087440522832,-3.808850288,-39.87739944,0.0,2016-01-11T17:22:05.265899Z,2016-01-11T17:21:35.401849Z,2016-01-11T17:21:54.265899Z,2016-01-11T17:22:54.265899Z,earthquake,2.345621028,known,20160111T172135/NB_NBPS_20160111T172135.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.997,0.003,Natural,0,23.59253848196317,91.22215721859439,4.763158007096753,112.37498857810115,17,"[-3.808850288, -39.87739944]",Nordeste,13.080579514699107,[13-14[,183.90806042294355,[175-200[,4,0.004690414675432308,13.911092458494515,64.88263690856003,[2-3[,[175-200[,>= 15,>=0.9,
20160112T124209,LDASE,5967,usp2016avbr,[],P,BX,,HHZ,-23.3932,-51.1177,10.965649487127116,-23.29897308,-51.15063858,0.0,2016-01-12T12:42:10.636558Z,2016-01-12T12:42:09.209226Z,2016-01-12T12:41:59.636558Z,2016-01-12T12:42:59.636558Z,earthquake,1.623588968,known,20160112T124209/BX_LDASE_20160112T124209.mseed,"['E', 'N', 'Z']",[' Sampling rate is 200.0'],0.0,0.8830000162124634,0.1169999986886978,Natural,0,0.81,0.19,Natural,0,31.47678860128245,1.0213396240897403,36.308269789066614,1142.86773262878,12,"[-23.29897308, -51.15063858]",Sul,16.4006556806217,>= 15,95.59604076939979,[75-100[,2,0.10394470728684092,21.32087164453793,119.68544714033177,[1-2[,< 25,>= 15,[0.8-0.9[,[0.1-0.2[
20160112T124209,PTGB,5965,usp2016avbr,[],P,BL,,HHZ,-24.72095,-52.01182,180.22643205167248,-23.29897308,-51.15063858,0.0,2016-01-12T12:42:39.011976Z,2016-01-12T12:42:09.209226Z,2016-01-12T12:42:28.011976Z,2016-01-12T12:43:28.011976Z,earthquake,1.623588968,known,20160112T124209/BL_PTGB_20160112T124209.mseed,"['E', 'N', 'Z']",[],0.0,0.7360000014305115,0.2639999985694885,Natural,0,0.81,0.19,Natural,0,1.3245227599609521,1.163712470745744,3.8370818416143764,5.082302231051127,12,"[-23.29897308, -51.15063858]",Sul,16.4006556806217,>= 15,95.59604076939979,[75-100[,2,0.10394470728684092,21.32087164453793,119.68544714033177,[1-2[,[175-200[,[1.25-1.5[,[0.6-0.8[,[0.1-0.2[
20160112T184628,CMC01,5963,usp2016avns,[],P,ON,,HHZ,-15.360055,-39.519089,56.47937542935736,-15.23446083,-39.00938034,0.0,2016-01-12T18:46:37.508880Z,2016-01-12T18:46:28.481537Z,2016-01-12T18:46:26.508880Z,2016-01-12T18:47:26.508880Z,earthquake,1.813465384,suspected,20160112T184628/ON_CMC01_20160112T184628.mseed,"['1', '2', 'Z']",[],0.0,0.9660000205039978,0.0340000018477439,Natural,0,0.974,0.026,Natural,0,18.65245556144508,23.602030739767933,4.588914475675414,85.59452333280771,18,"[-15.23446083, -39.00938034]",Nordeste,7.490687843021574,[7-8[,114.31919892856016,[100-125[,4,0.01746185855811798,8.252618795798732,68.4676641069684,[1-2[,[50-75[,>= 15,>=0.9,
20160112T184628,GDU01,5962,usp2016avns,[],P,ON,,HHZ,-13.72,-39.575278,178.32540411856576,-15.23446083,-39.00938034,0.0,2016-01-12T18:46:56.919891Z,2016-01-12T18:46:28.481537Z,2016-01-12T18:46:45.919891Z,2016-01-12T18:47:45.919891Z,earthquake,1.813465384,suspected,20160112T184628/ON_GDU01_20160112T184628.mseed,"['1', '2', 'Z']",[],0.0,0.99099999666214,0.0089999996125698,Natural,0,0.974,0.026,Natural,0,2.4214125283447996,11.047364353119152,2.873475583616196,6.957869778061141,18,"[-15.23446083, -39.00938034]",Nordeste,7.490687843021574,[7-8[,114.31919892856016,[100-125[,4,0.01746185855811798,8.252618795798732,68.4676641069684,[1-2[,[175-200[,[2-3[,>=0.9,
