EventID,Event,Error,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path
usp2019xdbk,20191125T232726,,P,BL,PARB,,HHZ,-23.3421,-45.6246,367.7070272833082,-20.42766667,-43.91883333,0.0,2019-11-25T23:28:18.674239Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:28:07.674239Z,2019-11-25T23:29:07.674239Z,earthquake,3.49693387,known,20191125T232726/BL_PARB_20191125T232726.mseed
usp2019xdbk,20191125T232726,,P,BL,SJMB,,HHZ,-18.702916,-41.184694,344.60572703129543,-20.42766667,-43.91883333,0.0,2019-11-25T23:28:16.320378Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:28:05.320378Z,2019-11-25T23:29:05.320378Z,earthquake,3.49693387,known,20191125T232726/BL_SJMB_20191125T232726.mseed
usp2019xdbk,20191125T232726,,P,BL,PMNB,,HHZ,-18.54,-46.44,337.21105413989045,-20.42766667,-43.91883333,0.0,2019-11-25T23:28:15.012935Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:28:04.012935Z,2019-11-25T23:29:04.012935Z,earthquake,3.49693387,known,20191125T232726/BL_PMNB_20191125T232726.mseed
usp2019xdbk,20191125T232726,,P,ON,CAM01,,HHZ,-21.825656,-41.657401,281.32176167651465,-20.42766667,-43.91883333,0.0,2019-11-25T23:28:08.324994Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:57.324994Z,2019-11-25T23:28:57.324994Z,earthquake,3.49693387,known,20191125T232726/ON_CAM01_20191125T232726.mseed
usp2019xdbk,20191125T232726,,P,BL,CANS,,HHZ,-20.2896,-46.3921,258.6784213670414,-20.42766667,-43.91883333,0.0,2019-11-25T23:28:05.390204Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:54.390204Z,2019-11-25T23:28:54.390204Z,earthquake,3.49693387,known,20191125T232726/BL_CANS_20191125T232726.mseed
usp2019xdbk,20191125T232726,,P,ON,DUB01,,HHZ,-22.080966,-42.374182,243.33080446350633,-20.42766667,-43.91883333,0.0,2019-11-25T23:28:03.158060Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:52.158060Z,2019-11-25T23:28:52.158060Z,earthquake,3.49693387,known,20191125T232726/ON_DUB01_20191125T232726.mseed
usp2019xdbk,20191125T232726,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,237.56042235803946,-20.42766667,-43.91883333,0.0,2019-11-25T23:28:03.280118Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:52.280118Z,2019-11-25T23:28:52.280118Z,earthquake,3.49693387,known,20191125T232726/BL_DIAM_20191125T232726.mseed
usp2019xdbk,20191125T232726,,P,ON,VAS01,,HHZ,-22.280081,-43.442624,210.96564269197515,-20.42766667,-43.91883333,0.0,2019-11-25T23:27:59.768500Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:48.768500Z,2019-11-25T23:28:48.768500Z,earthquake,3.49693387,known,20191125T232726/ON_VAS01_20191125T232726.mseed
usp2019xdbk,20191125T232726,,P,VL,CHCR,,HHZ,-19.6133,-43.2403,114.75303992759959,-20.42766667,-43.91883333,0.0,2019-11-25T23:27:45.550956Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:34.550956Z,2019-11-25T23:28:34.550956Z,earthquake,3.49693387,known,20191125T232726/VL_CHCR_20191125T232726.mseed
usp2019xdbk,20191125T232726,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,108.32504549749494,-20.42766667,-43.91883333,0.0,2019-11-25T23:27:43.919799Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:32.919799Z,2019-11-25T23:28:32.919799Z,earthquake,3.49693387,known,20191125T232726/BL_BSCB_20191125T232726.mseed
usp2019xdbk,20191125T232726,,P,VL,AGLP,,HHZ,-19.9381,-43.2278,90.30326030487136,-20.42766667,-43.91883333,0.0,2019-11-25T23:27:41.844565Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:30.844565Z,2019-11-25T23:28:30.844565Z,earthquake,3.49693387,known,20191125T232726/VL_AGLP_20191125T232726.mseed
usp2019xdbk,20191125T232726,,P,VL,FJAO,,HHZ,-20.1001,-44.1283,42.35521376323929,-20.42766667,-43.91883333,0.0,2019-11-25T23:27:33.817806Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:22.817806Z,2019-11-25T23:28:22.817806Z,earthquake,3.49693387,known,20191125T232726/VL_FJAO_20191125T232726.mseed
usp2019xdbk,20191125T232726,,P,VL,FABR,,HHZ,-20.4192,-43.9133,1.100952334168286,-20.42766667,-43.91883333,0.0,2019-11-25T23:27:26.651814Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:15.651814Z,2019-11-25T23:28:15.651814Z,earthquake,3.49693387,known,20191125T232726/VL_FABR_20191125T232726.mseed
usp2019wvpv,20191121T213854,,P,BR,SDBA,,HHZ,-12.4085,-44.903,162.20476975681626,-13.86514473,-44.73275375,0.0,2019-11-21T21:39:22.534360Z,2019-11-21T21:38:54.427489Z,2019-11-21T21:39:11.534360Z,2019-11-21T21:40:11.534360Z,earthquake,3.606465383,known,20191121T213854/BR_SDBA_20191121T213854.mseed
usp2019wvnq,20191121T203205,,P,BL,CPSB,,HHZ,-30.4123,-53.4432,326.90996324022575,-27.62475014,-52.3463974,0.0,2019-11-21T20:32:53.802027Z,2019-11-21T20:32:05.973683Z,2019-11-21T20:32:42.802027Z,2019-11-21T20:33:42.802027Z,earthquake,2.12820885,suspected,20191121T203205/BL_CPSB_20191121T203205.mseed
usp2019wvnq,20191121T203205,,P,BL,PTGB,,HHZ,-24.72095,-52.01182,323.4477663301965,-27.62475014,-52.3463974,0.0,2019-11-21T20:32:53.456074Z,2019-11-21T20:32:05.973683Z,2019-11-21T20:32:42.456074Z,2019-11-21T20:33:42.456074Z,earthquake,2.12820885,suspected,20191121T203205/BL_PTGB_20191121T203205.mseed
usp2019wvnq,20191121T203205,,P,BL,CNLB,,HHZ,-29.3148,-50.8533,237.61360997447233,-27.62475014,-52.3463974,0.0,2019-11-21T20:32:43.071563Z,2019-11-21T20:32:05.973683Z,2019-11-21T20:32:32.071563Z,2019-11-21T20:33:32.071563Z,earthquake,2.12820885,suspected,20191121T203205/BL_CNLB_20191121T203205.mseed
usp2019wvnq,20191121T203205,,P,BL,ITAB,,HHZ,-27.2349,-52.1313,48.15082084437726,-27.62475014,-52.3463974,0.0,2019-11-21T20:32:14.158723Z,2019-11-21T20:32:05.973683Z,2019-11-21T20:32:03.158723Z,2019-11-21T20:33:03.158723Z,earthquake,2.12820885,suspected,20191121T203205/BL_ITAB_20191121T203205.mseed
usp2019wtje,20191120T160025,,P,BL,BB19B,,HHZ,-21.0662,-48.5279,49.878657513141626,-21.50437737,-48.63951111,0.0,2019-11-20T16:00:34.634140Z,2019-11-20T16:00:25.937854Z,2019-11-20T16:00:23.634140Z,2019-11-20T16:01:23.634140Z,earthquake,2.26675052,suspected,20191120T160025/BL_BB19B_20191120T160025.mseed
usp2019wrgs,20191119T122858,,P,ON,DUB01,,HHZ,-22.080966,-42.374182,383.7168920746869,-18.98366667,-44.02566667,0.0,2019-11-19T12:29:52.259356Z,2019-11-19T12:28:58.079999Z,2019-11-19T12:29:41.259356Z,2019-11-19T12:30:41.259356Z,earthquake,2.360451863,known,20191119T122858/ON_DUB01_20191119T122858.mseed
usp2019wrgs,20191119T122858,,P,ON,RIB01,,HHZ,-19.314216,-40.394365,383.7463564562962,-18.98366667,-44.02566667,0.0,2019-11-19T12:29:52.212841Z,2019-11-19T12:28:58.079999Z,2019-11-19T12:29:41.212841Z,2019-11-19T12:30:41.212841Z,earthquake,2.360451863,known,20191119T122858/ON_RIB01_20191119T122858.mseed
usp2019wrgs,20191119T122858,,P,ON,VAS01,,HHZ,-22.280081,-43.442624,369.97671155364145,-18.98366667,-44.02566667,0.0,2019-11-19T12:29:50.669218Z,2019-11-19T12:28:58.079999Z,2019-11-19T12:29:39.669218Z,2019-11-19T12:30:39.669218Z,earthquake,2.360451863,known,20191119T122858/ON_VAS01_20191119T122858.mseed
usp2019wrgs,20191119T122858,,P,BL,ARCA,,HHZ,-16.8467,-41.9597,322.25868240010504,-18.98366667,-44.02566667,0.0,2019-11-19T12:29:45.162300Z,2019-11-19T12:28:58.079999Z,2019-11-19T12:29:34.162300Z,2019-11-19T12:30:34.162300Z,earthquake,2.360451863,known,20191119T122858/BL_ARCA_20191119T122858.mseed
usp2019wrgs,20191119T122858,,P,BL,SJMB,,HHZ,-18.702916,-41.184694,301.0154591611524,-18.98366667,-44.02566667,0.0,2019-11-19T12:29:42.284393Z,2019-11-19T12:28:58.079999Z,2019-11-19T12:29:31.284393Z,2019-11-19T12:30:31.284393Z,earthquake,2.360451863,known,20191119T122858/BL_SJMB_20191119T122858.mseed
usp2019wrgs,20191119T122858,,P,BL,CANS,,HHZ,-20.2896,-46.3921,287.22791513090954,-18.98366667,-44.02566667,0.0,2019-11-19T12:29:41.028588Z,2019-11-19T12:28:58.079999Z,2019-11-19T12:29:30.028588Z,2019-11-19T12:30:30.028588Z,earthquake,2.360451863,known,20191119T122858/BL_CANS_20191119T122858.mseed
usp2019wrgs,20191119T122858,,P,BL,PMNB,,HHZ,-18.54,-46.44,259.2603024625505,-18.98366667,-44.02566667,0.0,2019-11-19T12:29:37.744178Z,2019-11-19T12:28:58.079999Z,2019-11-19T12:29:26.744178Z,2019-11-19T12:30:26.744178Z,earthquake,2.360451863,known,20191119T122858/BL_PMNB_20191119T122858.mseed
usp2019wrgs,20191119T122858,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,85.1883278799501,-18.98366667,-44.02566667,0.0,2019-11-19T12:29:13.356112Z,2019-11-19T12:28:58.079999Z,2019-11-19T12:29:02.356112Z,2019-11-19T12:30:02.356112Z,earthquake,2.360451863,known,20191119T122858/BL_DIAM_20191119T122858.mseed
usp2019wmul,20191117T014639,,P,VL,SRLE,,HHZ,-5.9564,-49.6125,104.53565921062321,-5.849096298,-50.5504303,0.0,2019-11-17T01:46:57.395938Z,2019-11-17T01:46:39.325725Z,2019-11-17T01:46:46.395938Z,2019-11-17T01:47:46.395938Z,earthquake,3.334105312,suspected,20191117T014639/VL_SRLE_20191117T014639.mseed
usp2019wmul,20191117T014639,,P,BR,PRPB,,HHZ,-6.1724,-49.815,88.9245600513545,-5.849096298,-50.5504303,0.0,2019-11-17T01:46:55.087931Z,2019-11-17T01:46:39.325725Z,2019-11-17T01:46:44.087931Z,2019-11-17T01:47:44.087931Z,earthquake,3.334105312,suspected,20191117T014639/BR_PRPB_20191117T014639.mseed
usp2019wmul,20191117T014639,,P,VL,CAJU,,HHZ,-6.4423,-50.0519,85.72146984128916,-5.849096298,-50.5504303,0.0,2019-11-17T01:46:55.268779Z,2019-11-17T01:46:39.325725Z,2019-11-17T01:46:44.268779Z,2019-11-17T01:47:44.268779Z,earthquake,3.334105312,suspected,20191117T014639/VL_CAJU_20191117T014639.mseed
usp2019whrz,20191114T064944,,P,BR,PTLB,,HHZ,-15.44874,-59.13676,113.60615904972855,-15.04612827,-60.10959244,10000.0,2019-11-14T06:50:04.195852Z,2019-11-14T06:49:44.404228Z,2019-11-14T06:49:53.195852Z,2019-11-14T06:50:53.195852Z,earthquake,2.902750564,suspected,20191114T064944/BR_PTLB_20191114T064944.mseed
usp2019wftj,20191113T051534,,P,BR,VILB,,HHZ,-12.9528,-60.2002,196.3336645105078,-14.40809155,-59.16160583,0.0,2019-11-13T05:16:06.130016Z,2019-11-13T05:15:34.638697Z,2019-11-13T05:15:55.130016Z,2019-11-13T05:16:55.130016Z,earthquake,1.985098696,suspected,20191113T051534/BR_VILB_20191113T051534.mseed
usp2019wftj,20191113T051534,,P,BR,PTLB,,HHZ,-15.44874,-59.13676,115.17672272283217,-14.40809155,-59.16160583,0.0,2019-11-13T05:15:54.330597Z,2019-11-13T05:15:34.638697Z,2019-11-13T05:15:43.330597Z,2019-11-13T05:16:43.330597Z,earthquake,1.985098696,suspected,20191113T051534/BR_PTLB_20191113T051534.mseed
usp2019weip,20191112T104033,,P,BR,VILB,,HHZ,-12.9528,-60.2002,346.1496593149494,-12.38318253,-57.06682968,0.0,2019-11-12T10:41:24.738105Z,2019-11-12T10:40:33.967983Z,2019-11-12T10:41:13.738105Z,2019-11-12T10:42:13.738105Z,earthquake,3.281286774,known,20191112T104033/BR_VILB_20191112T104033.mseed
usp2019wbcp,20191110T161422,,P,BR,CZSB,,HHZ,-7.7299,-72.7049,329.96761972767894,-7.233131886,-75.65261841,119705.0095,2019-11-10T16:15:11.340466Z,2019-11-10T16:14:22.050175Z,2019-11-10T16:15:00.340466Z,2019-11-10T16:16:00.340466Z,earthquake,5.416530088,known,20191110T161422/BR_CZSB_20191110T161422.mseed
usp2019vypv,20191109T073024,,P,ON,ANA01,,HHZ,-14.531001,-40.74522,209.03937195154882,-13.01316667,-39.594,0.0,2019-11-09T07:30:58.528569Z,2019-11-09T07:30:24.050000Z,2019-11-09T07:30:47.528569Z,2019-11-09T07:31:47.528569Z,earthquake,3.298669695,known,20191109T073024/ON_ANA01_20191109T073024.mseed
usp2019vypv,20191109T073024,,P,ON,CMC01,,HHZ,-15.360055,-39.519089,259.7882573424802,-13.01316667,-39.594,0.0,2019-11-09T07:31:04.566353Z,2019-11-09T07:30:24.050000Z,2019-11-09T07:30:53.566353Z,2019-11-09T07:31:53.566353Z,earthquake,3.298669695,known,20191109T073024/ON_CMC01_20191109T073024.mseed
usp2019vypv,20191109T073024,,P,ON,GUA01,,HHZ,-16.58349,-39.805342,395.7001309485458,-13.01316667,-39.594,0.0,2019-11-09T07:31:19.617072Z,2019-11-09T07:30:24.050000Z,2019-11-09T07:31:08.617072Z,2019-11-09T07:32:08.617072Z,earthquake,3.298669695,known,20191109T073024/ON_GUA01_20191109T073024.mseed
usp2019vxxz,20191108T222939,,P,BR,SNDB,,HHZ,-11.9742,-51.2943,330.77318408366165,-10.56621552,-48.62162781,0.0,2019-11-08T22:30:28.209296Z,2019-11-08T22:29:39.948410Z,2019-11-08T22:30:17.209296Z,2019-11-08T22:31:17.209296Z,earthquake,2.191988659,suspected,20191108T222939/BR_SNDB_20191108T222939.mseed
usp2019vxxz,20191108T222939,,P,BR,SMTB,,HHZ,-8.8617,-47.5886,219.98283152247788,-10.56621552,-48.62162781,0.0,2019-11-08T22:30:14.630817Z,2019-11-08T22:29:39.948410Z,2019-11-08T22:30:03.630817Z,2019-11-08T22:31:03.630817Z,earthquake,2.191988659,suspected,20191108T222939/BR_SMTB_20191108T222939.mseed
usp2019vqmo,20191104T204611,,P,BR,SNDB,,HHZ,-11.9742,-51.2943,313.6578655643077,-14.7769928,-50.85836792,0.0,2019-11-04T20:46:58.383726Z,2019-11-04T20:46:11.993950Z,2019-11-04T20:46:47.383726Z,2019-11-04T20:47:47.383726Z,earthquake,2.299699345,suspected,20191104T204611/BR_SNDB_20191104T204611.mseed
usp2019vqmo,20191104T204611,,P,BR,ARAG,,HHZ,-15.706,-51.812,145.128064238398,-14.7769928,-50.85836792,0.0,2019-11-04T20:46:36.511633Z,2019-11-04T20:46:11.993950Z,2019-11-04T20:46:25.511633Z,2019-11-04T20:47:25.511633Z,earthquake,2.299699345,suspected,20191104T204611/BR_ARAG_20191104T204611.mseed
usp2019vpsr,20191104T104330,,P,ON,DUB01,,HHZ,-22.080966,-42.374182,380.6610028017287,-20.68758965,-45.73009872,0.0,2019-11-04T10:44:25.069769Z,2019-11-04T10:43:30.468102Z,2019-11-04T10:44:14.069769Z,2019-11-04T10:45:14.069769Z,earthquake,3.479283814,known,20191104T104330/ON_DUB01_20191104T104330.mseed
usp2019vpsr,20191104T104330,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,342.249267449518,-20.68758965,-45.73009872,0.0,2019-11-04T10:44:20.543609Z,2019-11-04T10:43:30.468102Z,2019-11-04T10:44:09.543609Z,2019-11-04T10:45:09.543609Z,earthquake,3.479283814,known,20191104T104330/BL_DIAM_20191104T104330.mseed
usp2019vpsr,20191104T104330,,P,BL,PARB,,HHZ,-23.3421,-45.6246,294.13728532358385,-20.68758965,-45.73009872,0.0,2019-11-04T10:44:14.657752Z,2019-11-04T10:43:30.468102Z,2019-11-04T10:44:03.657752Z,2019-11-04T10:45:03.657752Z,earthquake,3.479283814,known,20191104T104330/BL_PARB_20191104T104330.mseed
usp2019vpsr,20191104T104330,,P,BL,BB19B,,HHZ,-21.0662,-48.5279,294.12429269614324,-20.68758965,-45.73009872,0.0,2019-11-04T10:44:14.342847Z,2019-11-04T10:43:30.468102Z,2019-11-04T10:44:03.342847Z,2019-11-04T10:45:03.342847Z,earthquake,3.479283814,known,20191104T104330/BL_BB19B_20191104T104330.mseed
usp2019vpsr,20191104T104330,,P,BL,VABB,,HHZ,-23.0021,-46.9657,286.34197225283754,-20.68758965,-45.73009872,0.0,2019-11-04T10:44:13.755142Z,2019-11-04T10:43:30.468102Z,2019-11-04T10:44:02.755142Z,2019-11-04T10:45:02.755142Z,earthquake,3.479283814,known,20191104T104330/BL_VABB_20191104T104330.mseed
usp2019vpsr,20191104T104330,,P,BL,RCLB,,HHZ,-22.4191,-47.531,267.4887267945744,-20.68758965,-45.73009872,0.0,2019-11-04T10:44:10.962207Z,2019-11-04T10:43:30.468102Z,2019-11-04T10:43:59.962207Z,2019-11-04T10:44:59.962207Z,earthquake,3.479283814,known,20191104T104330/BL_RCLB_20191104T104330.mseed
usp2019vpsr,20191104T104330,,P,BL,PMNB,,HHZ,-18.54,-46.44,249.12589020977444,-20.68758965,-45.73009872,0.0,2019-11-04T10:44:08.640161Z,2019-11-04T10:43:30.468102Z,2019-11-04T10:43:57.640161Z,2019-11-04T10:44:57.640161Z,earthquake,3.479283814,known,20191104T104330/BL_PMNB_20191104T104330.mseed
usp2019vpsr,20191104T104330,,P,VL,FABR,,HHZ,-20.4192,-43.9133,191.76428394591244,-20.68758965,-45.73009872,0.0,2019-11-04T10:44:01.366286Z,2019-11-04T10:43:30.468102Z,2019-11-04T10:43:50.366286Z,2019-11-04T10:44:50.366286Z,earthquake,3.479283814,known,20191104T104330/VL_FABR_20191104T104330.mseed
usp2019vpsr,20191104T104330,,P,VL,FJAO,,HHZ,-20.1001,-44.1283,179.40584795774225,-20.68758965,-45.73009872,0.0,2019-11-04T10:43:59.712937Z,2019-11-04T10:43:30.468102Z,2019-11-04T10:43:48.712937Z,2019-11-04T10:44:48.712937Z,earthquake,3.479283814,known,20191104T104330/VL_FJAO_20191104T104330.mseed
usp2019vjbz,20191031T192906,,P,BR,PDRB,,HHZ,-11.612297,-56.729597,0.645760619489195,-11.6071,-56.7269,0.0,2019-10-31T19:29:06.607471Z,2019-10-31T19:29:06.000000Z,2019-10-31T19:28:55.607471Z,2019-10-31T19:29:55.607471Z,earthquake,1.193321699,suspected,20191031T192906/BR_PDRB_20191031T192906.mseed
usp2019vjad,20191031T183234,,P,BL,CLDB,,HHZ,-10.8732,-55.7965,129.87196969229277,-11.54931736,-56.76873016,0.0,2019-10-31T18:32:56.942269Z,2019-10-31T18:32:34.760772Z,2019-10-31T18:32:45.942269Z,2019-10-31T18:33:45.942269Z,earthquake,1.916961813,known,20191031T183234/BL_CLDB_20191031T183234.mseed
usp2019vjad,20191031T183234,,P,BR,PDRB,,HHZ,-11.612297,-56.729597,8.170244453397283,-11.54931736,-56.76873016,0.0,2019-10-31T18:32:36.063688Z,2019-10-31T18:32:34.760772Z,2019-10-31T18:32:25.063688Z,2019-10-31T18:33:25.063688Z,earthquake,1.916961813,known,20191031T183234/BR_PDRB_20191031T183234.mseed
usp2019vavy,20191027T072011,,P,ON,DUB01,,HHZ,-22.080966,-42.374182,366.6600970346438,-25.33880615,-43.01350021,0.0,2019-10-27T07:21:04.391842Z,2019-10-27T07:20:11.573865Z,2019-10-27T07:20:53.391842Z,2019-10-27T07:21:53.391842Z,earthquake,2.49377238,known,20191027T072011/ON_DUB01_20191027T072011.mseed
usp2019vavy,20191027T072011,,P,BL,PARB,,HHZ,-23.3421,-45.6246,345.12833649696006,-25.33880615,-43.01350021,0.0,2019-10-27T07:21:01.637313Z,2019-10-27T07:20:11.573865Z,2019-10-27T07:20:50.637313Z,2019-10-27T07:21:50.637313Z,earthquake,2.49377238,known,20191027T072011/BL_PARB_20191027T072011.mseed
usp2019vavy,20191027T072011,,P,ON,VAS01,,HHZ,-22.280081,-43.442624,341.580583851476,-25.33880615,-43.01350021,0.0,2019-10-27T07:21:01.250650Z,2019-10-27T07:20:11.573865Z,2019-10-27T07:20:50.250650Z,2019-10-27T07:21:50.250650Z,earthquake,2.49377238,known,20191027T072011/ON_VAS01_20191027T072011.mseed
usp2019urqh,20191022T061547,,P,ON,VAS01,,HHZ,-22.280081,-43.442624,386.55663857310424,-25.28271866,-45.37637711,0.0,2019-10-22T06:16:43.100360Z,2019-10-22T06:15:47.601475Z,2019-10-22T06:16:32.100360Z,2019-10-22T06:17:32.100360Z,earthquake,2.921164063,suspected,20191022T061547/ON_VAS01_20191022T061547.mseed
usp2019urqh,20191022T061547,,P,BL,RCLB,,HHZ,-22.4191,-47.531,385.6827089948117,-25.28271866,-45.37637711,0.0,2019-10-22T06:16:43.369446Z,2019-10-22T06:15:47.601475Z,2019-10-22T06:16:32.369446Z,2019-10-22T06:17:32.369446Z,earthquake,2.921164063,suspected,20191022T061547/BL_RCLB_20191022T061547.mseed
usp2019urqh,20191022T061547,,P,BL,VABB,,HHZ,-23.0021,-46.9657,299.82759346765545,-25.28271866,-45.37637711,0.0,2019-10-22T06:16:32.133210Z,2019-10-22T06:15:47.601475Z,2019-10-22T06:16:21.133210Z,2019-10-22T06:17:21.133210Z,earthquake,2.921164063,suspected,20191022T061547/BL_VABB_20191022T061547.mseed
usp2019urqh,20191022T061547,,P,ON,PET01,,HHZ,-24.290108,-47.275344,221.27596223659683,-25.28271866,-45.37637711,0.0,2019-10-22T06:16:21.669319Z,2019-10-22T06:15:47.601475Z,2019-10-22T06:16:10.669319Z,2019-10-22T06:17:10.669319Z,earthquake,2.921164063,suspected,20191022T061547/ON_PET01_20191022T061547.mseed
usp2019urqh,20191022T061547,,P,BL,PARB,,HHZ,-23.3421,-45.6246,216.41983483803742,-25.28271866,-45.37637711,0.0,2019-10-22T06:16:22.152650Z,2019-10-22T06:15:47.601475Z,2019-10-22T06:16:11.152650Z,2019-10-22T06:17:11.152650Z,earthquake,2.921164063,suspected,20191022T061547/BL_PARB_20191022T061547.mseed
usp2019uqws,20191021T202303,,P,BR,CZSB,,HHZ,-7.7299,-72.7049,130.9432853926443,-6.739123344,-73.35408783,125855.6671,2019-10-21T20:23:28.953585Z,2019-10-21T20:23:03.936205Z,2019-10-21T20:23:17.953585Z,2019-10-21T20:24:17.953585Z,earthquake,4.033946261,known,20191021T202303/BR_CZSB_20191021T202303.mseed
usp2019undj,20191019T191102,,P,BR,SMTB,,HHZ,-8.8617,-47.5886,174.78771491028562,-7.631733894,-48.58480835,0.0,2019-10-19T19:11:31.329019Z,2019-10-19T19:11:02.898460Z,2019-10-19T19:11:20.329019Z,2019-10-19T19:12:20.329019Z,earthquake,2.612739022,known,20191019T191102/BR_SMTB_20191019T191102.mseed
usp2019ulmy,20191018T214523,,P,BR,ITTB,,HHZ,-4.3672,-55.7343,303.1603336010025,-7.054701805,-55.19416046,0.0,2019-10-18T21:46:08.309997Z,2019-10-18T21:45:23.169366Z,2019-10-18T21:45:57.309997Z,2019-10-18T21:46:57.309997Z,earthquake,2.413280947,suspected,20191018T214523/BR_ITTB_20191018T214523.mseed
usp2019ulmy,20191018T214523,,P,BR,NPGB,,HHZ,-7.0454,-55.3579,18.11972683509118,-7.054701805,-55.19416046,0.0,2019-10-18T21:45:26.336454Z,2019-10-18T21:45:23.169366Z,2019-10-18T21:45:15.336454Z,2019-10-18T21:46:15.336454Z,earthquake,2.413280947,suspected,20191018T214523/BR_NPGB_20191018T214523.mseed
usp2019ujud,20191017T230702,,P,BR,SMTB,,HHZ,-8.8617,-47.5886,302.690181742882,-6.274127007,-48.48244858,0.0,2019-10-17T23:07:46.826282Z,2019-10-17T23:07:02.598993Z,2019-10-17T23:07:35.826282Z,2019-10-17T23:08:35.826282Z,earthquake,2.529127922,known,20191017T230702/BR_SMTB_20191017T230702.mseed
usp2019ujud,20191017T230702,,P,BR,PRPB,,HHZ,-6.1724,-49.815,147.89899762508696,-6.274127007,-48.48244858,0.0,2019-10-17T23:07:27.956852Z,2019-10-17T23:07:02.598993Z,2019-10-17T23:07:16.956852Z,2019-10-17T23:08:16.956852Z,earthquake,2.529127922,known,20191017T230702/BR_PRPB_20191017T230702.mseed
usp2019trcy,20191007T175913,,P,ON,MAJ01,,HHZ,-27.397245,-49.011794,154.77770599601,-27.88663673,-50.48078537,0.0,2019-10-07T17:59:39.089468Z,2019-10-07T17:59:13.530386Z,2019-10-07T17:59:28.089468Z,2019-10-07T18:00:28.089468Z,earthquake,2.109246678,suspected,20191007T175913/ON_MAJ01_20191007T175913.mseed
usp2019trcy,20191007T175913,,P,BL,CNLB,,HHZ,-29.3148,-50.8533,162.421435429071,-27.88663673,-50.48078537,0.0,2019-10-07T17:59:40.363491Z,2019-10-07T17:59:13.530386Z,2019-10-07T17:59:29.363491Z,2019-10-07T18:00:29.363491Z,earthquake,2.109246678,suspected,20191007T175913/BL_CNLB_20191007T175913.mseed
usp2019trcy,20191007T175913,,P,BL,ITAB,,HHZ,-27.2349,-52.1313,178.2814809006711,-27.88663673,-50.48078537,0.0,2019-10-07T17:59:42.509162Z,2019-10-07T17:59:13.530386Z,2019-10-07T17:59:31.509162Z,2019-10-07T18:00:31.509162Z,earthquake,2.109246678,suspected,20191007T175913/BL_ITAB_20191007T175913.mseed
usp2019trcy,20191007T175913,,P,ON,TIJ01,,HHZ,-25.908848,-49.024241,262.5979830678132,-27.88663673,-50.48078537,0.0,2019-10-07T17:59:53.370559Z,2019-10-07T17:59:13.530386Z,2019-10-07T17:59:42.370559Z,2019-10-07T18:00:42.370559Z,earthquake,2.109246678,suspected,20191007T175913/ON_TIJ01_20191007T175913.mseed
usp2019tqsb,20191007T122816,,P,BR,ARAG,,HHZ,-15.706,-51.812,306.14870413193034,-16.97053719,-54.3604126,0.0,2019-10-07T12:29:01.873734Z,2019-10-07T12:28:16.497789Z,2019-10-07T12:28:50.873734Z,2019-10-07T12:29:50.873734Z,earthquake,3.152399588,known,20191007T122816/BR_ARAG_20191007T122816.mseed
usp2019tqsb,20191007T122816,,P,BL,C2SB,,HHZ,-18.7688,-52.8377,256.22988666717447,-16.97053719,-54.3604126,0.0,2019-10-07T12:28:55.882455Z,2019-10-07T12:28:16.497789Z,2019-10-07T12:28:44.882455Z,2019-10-07T12:29:44.882455Z,earthquake,3.152399588,known,20191007T122816/BL_C2SB_20191007T122816.mseed
usp2019tqsb,20191007T122816,,P,BR,SALV,,HHZ,-15.90118,-55.69356,185.13516045217233,-16.97053719,-54.3604126,0.0,2019-10-07T12:28:46.463843Z,2019-10-07T12:28:16.497789Z,2019-10-07T12:28:35.463843Z,2019-10-07T12:29:35.463843Z,earthquake,3.152399588,known,20191007T122816/BR_SALV_20191007T122816.mseed
usp2019tqsb,20191007T122816,,P,BL,PP1B,,HHZ,-17.6003,-54.8796,88.90956752599749,-16.97053719,-54.3604126,0.0,2019-10-07T12:28:32.067368Z,2019-10-07T12:28:16.497789Z,2019-10-07T12:28:21.067368Z,2019-10-07T12:29:21.067368Z,earthquake,3.152399588,known,20191007T122816/BL_PP1B_20191007T122816.mseed
