EventID,Time,Depth/km,Author,Contributor,MagType,Magnitude,MagAuthor,EventLocationName,EventType,sigla,geometry
usp2023krlr,2023-06-01 20:34:35.872661,0.0,bruno,USP,mR,2.191176365,bruno,Bom Sucesso/MG,earthquake,SE,POINT (-44.714794 -21.059359)
usp2023knwj,2023-05-30 21:25:24.051298,0.0,jroberto,USP,mR,2.548566864,jroberto,Cocalinho/MT,earthquake,CO,POINT (-51.384323 -14.198086)
usp2023kmuo,2023-05-30 07:22:27.654717,0.0,jroberto,USP,mR,2.486456517,jroberto,Parecis/RO,earthquake,N,POINT (-61.543884 -12.465381)
usp2023klog,2023-05-29 15:02:25.825710,0.0,jroberto,USP,mR,2.143630942,jroberto,Ouricuri/PE,earthquake,NE,POINT (-40.082279 -7.878529)
usp2023kikt,2023-05-27 21:52:54.829285,0.0,jroberto,USP,mR,2.360113939,jroberto,Julio Borges/PI,earthquake,NE,POINT (-44.296429 -10.545953)
usp2023khts,2023-05-27 13:15:41.153204,0.0,bruno,USP,mR,2.198975826,bruno,Pirangi/SP,earthquake,SE,POINT (-48.625462 -21.093473)
usp2023khdp,2023-05-27 05:07:37.534231,0.0,jroberto,USP,mR,2.348847366,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.574615 -11.277391)
usp2023khcn,2023-05-27 04:34:35.208241,0.0,bruno,USP,mR,2.308465222,bruno,Pirangi/SP,earthquake,SE,POINT (-48.616333 -21.057987)
usp2023khah,2023-05-27 03:27:50.270000,0.0,marcelo,USP,mR,4.07013431,marcelo,Rorainopolis/RR,earthquake,N,POINT (-60.3965 -0.384)
usp2023kgaq,2023-05-26 14:29:34.406638,0.0,jroberto,USP,mR,2.10147608,jroberto,Sao Caitano/PE,earthquake,NE,POINT (-36.117397 -8.347348)
usp2023kdrt,2023-05-25 07:43:48.994366,0.0,jroberto,USP,mR,1.933751592,jroberto,Camocim/CE,earthquake,NE,POINT (-40.845757 -2.974649)
usp2023kdmb,2023-05-25 04:51:26.492676,0.0,jroberto,USP,mR,3.163621615,jroberto,Correntina/BA,earthquake,NE,POINT (-45.003483 -13.274089)
usp2023kcsc,2023-05-24 18:45:58.548199,0.0,jroberto,USP,mR,2.203834423,jroberto,Bodoco/PE,earthquake,NE,POINT (-39.941132 -7.777627)
usp2023kapb,2023-05-23 14:57:58.837559,0.0,jroberto,USP,MLv,2.256598113,jroberto,Reriutaba/CE,earthquake,NE,POINT (-40.635822 -4.109276)
usp2023jzyn,2023-05-23 06:36:54.183005,0.0,jroberto,USP,mR,2.674349831,jroberto,Correntina/BA,earthquake,NE,POINT (-45.008816 -13.267773)
usp2023jzje,2023-05-22 22:51:10.202642,0.0,jroberto,USP,mR,2.060234379,jroberto,Morpara/BA,earthquake,NE,POINT (-43.455475 -11.748152)
usp2023jrpy,2023-05-18 17:10:59.642946,0.0,jroberto,USP,mR,2.029159279,jroberto,Maracas/BA,earthquake,NE,POINT (-40.426891 -13.446795)
usp2023jmrf,2023-05-16 00:08:56.178799,0.0,jroberto,USP,mR,2.121538514,jroberto,Dom Silverio/MG,earthquake,SE,POINT (-42.967167 -20.192999)
usp2023jmre,2023-05-16 00:07:25.586278,0.0,jroberto,USP,mR,2.827912778,jroberto,Rg. de Jaborandi/BA,earthquake,NE,POINT (-44.279476 -13.504589)
usp2023jhvi,2023-05-13 08:33:10.924873,0.0,jroberto,USP,mR,2.741197445,jroberto,Juara/MT,earthquake,CO,POINT (-57.752914 -11.45071)
usp2023jcpm,2023-05-10 11:55:13.841188,0.0,jroberto,USP,mR,2.296938449,jroberto,MonteA.Paulista rg.da zona rural/SP,earthquake,SE,POINT (-48.609505 -20.966301)
usp2023izkq,2023-05-08 18:03:15.369194,0.0,jroberto,USP,mR,2.279449317,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.540493 -11.19034)
usp2023ivdo,2023-05-06 09:56:59.000000,0.0,marcelo,USP,MLv,0.9856046903,marcelo,Monte Alto/SP,earthquake,SE,POINT (-48.48 -21.27)
usp2023isgw,2023-05-04 20:12:21.313554,0.0,jroberto,USP,mR,2.072091471,jroberto,Messias/AL,earthquake,NE,POINT (-35.829872 -9.412022)
usp2023isdw,2023-05-04 18:41:11.527356,0.0,jroberto,USP,mR,2.45067297,jroberto,Nova Nazare/MT,earthquake,CO,POINT (-51.448288 -14.226995)
usp2023iryz,2023-05-04 16:13:23.873252,0.0,jroberto,USP,mR,2.221965946,jroberto,Itatiaiucu/MG,earthquake,SE,POINT (-44.47884 -20.13896)
usp2023irrq,2023-05-04 12:30:31.000000,0.0,marcelo,USP,MLv,1.218898258,marcelo,Pirangi/SP,earthquake,SE,POINT (-48.68 -21.09)
usp2023iqzg,2023-05-04 03:13:38.862683,0.0,jroberto,USP,mR,1.682167857,jroberto,Novo Oriente de Minas/MG,earthquake,SE,POINT (-41.258915 -17.463732)
usp2023iqly,2023-05-03 20:57:58.936643,0.0,jroberto,USP,mR,2.053192836,jroberto,Sete Lagoas/MG,earthquake,SE,POINT (-44.242729 -19.501654)
usp2023iqib,2023-05-03 18:32:21.650971,0.0,jroberto,USP,mR,2.078631758,jroberto,Camamu/BA,earthquake,NE,POINT (-39.113094 -13.957427)
usp2023ipgr,2023-05-03 04:41:29.031272,0.0,jroberto,USP,mR,2.36106253,jroberto,Rg. da Divisa Frutal/Planura-MG,earthquake,SE,POINT (-48.795185 -20.045111)
usp2023iows,2023-05-02 23:40:10.181462,0.0,jroberto,USP,mR,1.934265168,jroberto,Caridade/CE,earthquake,NE,POINT (-39.06707 -4.151909)
usp2023iohg,2023-05-02 15:51:17.209022,0.0,jroberto,USP,mR,2.98305214,jroberto,Nova Crixas/GO,earthquake,CO,POINT (-50.638092 -14.011769)
usp2023imje,2023-05-01 14:33:23.192666,0.0,jroberto,USP,mR,2.290716282,jroberto,Adelandia/GO,earthquake,CO,POINT (-50.169827 -16.285004)
usp2023imgy,2023-05-01 13:26:08.146273,0.0,jroberto,USP,mR,2.164847692,jroberto,Palmacia/CE,earthquake,NE,POINT (-38.932808 -4.097691)
usp2023iirs,2023-04-29 14:19:06.725153,0.0,jroberto,USP,mR,2.293184632,jroberto,Castro/PR,earthquake,S,POINT (-49.753899 -24.833246)
usp2023iefu,2023-04-27 03:44:54.805552,0.0,jroberto,USP,mR,2.307677744,jroberto,Uaua/BA,earthquake,NE,POINT (-39.89917 -9.868788)
usp2023ibtv,2023-04-25 19:26:47.163256,0.0,jroberto,USP,mR,2.254627278,jroberto,Apuiares/CE,earthquake,NE,POINT (-39.484375 -3.882333)
usp2023iafm,2023-04-24 23:03:38.000000,0.0,marcelo,USP,MLv,1.003968515,marcelo,Monte Alto/SP,earthquake,SE,POINT (-48.48 -21.27)
usp2023iaaz,2023-04-24 20:46:21.812095,0.0,jroberto,USP,mR,2.161971302,jroberto,Capao do Leao/RS,earthquake,S,POINT (-52.58493 -31.800156)
usp2023hzyb,2023-04-24 19:18:18.000000,0.0,jroberto,USP,MLv,1.756744448,jroberto,MonteA.Paulista/rg.Zona Rural,earthquake,SE,POINT (-48.6038 -20.9734)
usp2023hzpi,2023-04-24 14:54:05.952671,0.0,jroberto,USP,mR,2.761214062,jroberto,Pains/MG,earthquake,SE,POINT (-45.614109 -20.332514)
usp2023hzly,2023-04-24 13:10:28.611938,0.0,jroberto,USP,mR,2.208544942,jroberto,Caridade/CE,earthquake,NE,POINT (-39.190056 -4.235894)
usp2023hzda,2023-04-24 08:41:01.628383,0.0,jroberto,USP,mR,1.831382826,jroberto,Pacoti/CE,earthquake,NE,POINT (-39.033871 -4.135433)
usp2023hxei,2023-04-23 07:04:15.830323,0.0,jroberto,USP,mR,1.695752525,jroberto,Caridade/CE,earthquake,NE,POINT (-39.075088 -4.134809)
usp2023hwkg,2023-04-22 20:55:36.887955,0.0,jroberto,USP,mR,2.163526826,jroberto,Ibicoara/BA,earthquake,NE,POINT (-41.130138 -13.483533)
usp2023hvic,2023-04-22 06:42:10.244806,0.0,jroberto,USP,mR,2.273706304,jroberto,Conselheiro Lafaiete/MG,earthquake,SE,POINT (-43.83419 -20.664368)
usp2023htmn,2023-04-21 06:40:00.407562,0.0,jroberto,USP,mR,3.092780557,jroberto,Ulianopolis/PA,earthquake,N,POINT (-47.84523 -3.795498)
usp2023htdq,2023-04-21 02:10:37.871055,0.0,jroberto,USP,mR,2.715678843,jroberto,Rg. da Divisa Frutal/Planura-MG,earthquake,SE,POINT (-48.798439 -20.051987)
usp2023hsld,2023-04-20 16:49:19.866557,0.0,jroberto,USP,mR,2.382725796,jroberto,Conselheiro Lafaiete/MG,earthquake,SE,POINT (-43.768196 -20.602226)
usp2023hrvh,2023-04-20 08:49:31.580302,0.0,jroberto,USP,mR,2.604598031,jroberto,Frutal/MG,earthquake,SE,POINT (-48.841179 -20.035225)
usp2023honv,2023-04-18 13:38:23.435663,0.0,jroberto,USP,MLv,2.147242497,jroberto,Coite do Noia/AL,earthquake,NE,POINT (-36.663876 -9.648993)
usp2023hlyi,2023-04-17 03:32:37.871514,0.0,jroberto,USP,mR,1.909864504,jroberto,Felixlandia/MG,earthquake,SE,POINT (-45.16991 -18.826281)
usp2023hjuw,2023-04-15 23:31:00.000000,0.0,marcelo,USP,MLv,1.148419768,marcelo,Pirangi/SP,earthquake,SE,POINT (-48.66 -21.09)
usp2023hjlv,2023-04-15 18:56:32.288275,0.0,jroberto,USP,mR,1.724932572,jroberto,Tipiti-Ataleia/MG,earthquake,SE,POINT (-41.184826 -18.41995)
usp2023hidl,2023-04-15 01:34:55.466867,0.0,jroberto,USP,MLv,1.159991624,jroberto,Pirangi/SP,earthquake,SE,POINT (-48.606064 -21.092806)
usp2023hhup,2023-04-14 21:06:56.882113,0.0,jroberto,USP,mR,2.027361778,jroberto,MonteA.Paulista/rg.Zona Rural,earthquake,SE,POINT (-48.612782 -20.961555)
usp2023hhck,2023-04-14 11:54:47.702208,0.0,jroberto,USP,mR,3.082548594,jroberto,Nova Esperança/MS,earthquake,CO,POINT (-55.951641 -17.606817)
usp2023hezl,2023-04-13 08:08:38.829685,0.0,jroberto,USP,mR,1.877807515,jroberto,Lagoa Grande/PE,earthquake,NE,POINT (-40.221966 -8.987126)
usp2023hena,2023-04-13 01:52:23.742553,0.0,jroberto,USP,mR,2.203233768,jroberto,Lagoa Grande/PE,earthquake,NE,POINT (-40.274712 -8.956378)
usp2023gzjh,2023-04-10 06:18:30.104806,0.0,jroberto,USP,mR,2.079030533,jroberto,Sete Lagoas/MG,earthquake,SE,POINT (-44.307556 -19.433342)
usp2023gxuf,2023-04-09 09:33:39.351227,0.0,jroberto,USP,mR,1.616377049,jroberto,Alcantaras/CE,earthquake,NE,POINT (-40.486191 -3.61791)
usp2023gwvk,2023-04-08 21:01:37.828320,0.0,jroberto,USP,mR,2.366392112,jroberto,MonteA.Paulista/rg.zona rural,earthquake,SE,POINT (-48.592533 -20.975578)
usp2023gwss,2023-04-08 19:40:01.518620,0.0,jroberto,USP,mR,2.244388997,jroberto,MonteA.Paulista/rg.zona rural,earthquake,SE,POINT (-48.59269 -20.975685)
usp2023gvpp,2023-04-08 04:56:53.146524,0.0,jroberto,USP,mR,2.117158461,jroberto,Bela Vista do Paraiso/PR,earthquake,S,POINT (-51.217888 -23.088535)
usp2023gvpn,2023-04-08 04:55:07.861361,0.0,jroberto,USP,mR,1.846301494,jroberto,Bela Vista do Paraiso/PR,earthquake,S,POINT (-51.224072 -23.090868)
usp2023guqn,2023-04-07 16:16:37.616132,0.0,cleusa,USP,mR,2.076404371,cleusa,Monte Alto/SP,earthquake,SE,POINT (-48.51067 -21.27494)
usp2023gstj,2023-04-06 15:27:03.872296,0.0,jroberto,USP,mR,1.870711561,jroberto,Carire/CE,earthquake,NE,POINT (-40.580616 -3.826872)
usp2023gsbm,2023-04-06 06:24:19.393507,0.0,bruno,USP,mR,1.707757903,bruno,Monte Alto/SP,earthquake,SE,POINT (-48.506386 -21.34293)
usp2023grlf,2023-04-05 22:11:04.356379,0.0,bruno,USP,mR,2.092094559,bruno,Monte Alto/SP,earthquake,SE,POINT (-48.536694 -21.314371)
usp2023grdv,2023-04-05 18:27:54.784704,0.0,bruno,USP,mR,2.265795573,bruno,Monte Alto/SP,earthquake,SE,POINT (-48.516129 -21.249254)
usp2023gqfu,2023-04-05 06:19:28.719504,560.0470581,jroberto,USP,mb,5.129094698,jroberto,Peru-Brazil Border Region,earthquake,N,POINT (-71.61718 -9.462113)
usp2023gkvt,2023-04-02 07:33:49.943307,0.0,jroberto,USP,mR,2.231931868,jroberto,MonteA.Paulista/rg.zona rural,earthquake,SE,POINT (-48.599087 -20.96913)
usp2023gjog,2023-04-01 14:38:45.744742,0.0,jroberto,USP,mR,2.29739499,jroberto,MonteA.Paulista/rg.zona rural,earthquake,SE,POINT (-48.60865 -20.984171)
usp2023gjfn,2023-04-01 10:13:37.835285,0.0,jroberto,USP,mR,2.094206188,jroberto,Aiquara/BA,earthquake,NE,POINT (-39.820305 -14.096585)
usp2023ggbh,2023-03-30 16:40:58.033820,0.0,jroberto,USP,mR,2.348693549,jroberto,Sao Joao/PE,earthquake,NE,POINT (-36.415493 -8.816044)
usp2023gcgy,2023-03-28 14:59:09.880600,0.0,bruno,USP,mR,1.921868886,bruno,Arapiraca/AL,earthquake,NE,POINT (-36.743145 -9.710023)
usp2023fuyl,2023-03-24 14:44:32.077234,0.0,jroberto,USP,mR,1.569399252,jroberto,Carire/CE,earthquake,NE,POINT (-40.51606 -3.827397)
usp2023fuxs,2023-03-24 14:23:14.860155,0.0,jroberto,USP,mR,2.420009707,jroberto,Guaira/SP,earthquake,SE,POINT (-48.383694 -20.156982)
usp2023fuab,2023-03-24 02:26:07.000000,0.0,marcelo,USP,M,2.128357985,scmag@seisMaster,Monte Alto/SP,earthquake,SE,POINT (-48.48 -21.28)
usp2023fljh,2023-03-19 08:51:37.605897,0.0,jroberto,USP,mR,2.889600019,jroberto,Piata/BA,earthquake,NE,POINT (-41.727589 -13.155786)
usp2023fkun,2023-03-19 01:23:37.671353,0.0,jroberto,USP,mR,2.551177915,jroberto,Itapecuru Mirim/MA,earthquake,NE,POINT (-44.362289 -3.439358)
usp2023fimo,2023-03-17 19:06:26.381305,0.0,jroberto,USP,mR,2.232424763,jroberto,Queimadas/BA,earthquake,NE,POINT (-39.324696 -11.359118)
usp2023fhlt,2023-03-17 05:34:07.160004,0.0,jroberto,USP,mR,1.421079133,jroberto,Alcantaras/CE,earthquake,NE,POINT (-40.531586 -3.564639)
usp2023fhdb,2023-03-17 01:11:07.973805,0.0,jroberto,USP,MLv,2.321698779,jroberto,Uruoca/CE,earthquake,NE,POINT (-40.530289 -3.235807)
usp2023fcrv,2023-03-14 14:57:18.248184,0.0,jroberto,USP,mR,2.224144868,jroberto,Pirangi/SP,earthquake,SE,POINT (-48.665047 -21.063101)
usp2023fcfe,2023-03-14 08:34:12.000000,0.0,jroberto,USP,MLv,0.8471659721,jroberto,Pirangi/SP,earthquake,SE,POINT (-48.665 -21.0905)
usp2023fcbr,2023-03-14 06:47:20.528211,0.0,bruno,USP,mR,2.02398765,bruno,Monte Alto/SP,earthquake,SE,POINT (-48.508038 -21.291958)
usp2023fcbq,2023-03-14 06:46:21.151804,0.0,bruno,USP,mR,2.192586077,bruno,Monte Alto/SP,earthquake,SE,POINT (-48.485638 -21.307751)
usp2023exnz,2023-03-11 19:19:43.801221,0.0,jroberto,USP,mR,2.608452888,jroberto,Tejucuoca/CE,earthquake,NE,POINT (-39.521351 -3.917786)
usp2023evko,2023-03-10 15:20:29.857278,0.0,jroberto,USP,mR,2.200146524,jroberto,Nordestina/BA,earthquake,NE,POINT (-39.425152 -10.790692)
usp2023evjz,2023-03-10 15:02:54.017941,0.0,jroberto,USP,MLv,2.25819657,jroberto,Craibas/AL,earthquake,NE,POINT (-36.80632 -9.703528)
usp2023elly,2023-03-05 04:40:01.936899,0.0,jroberto,USP,mR,2.053152727,jroberto,Carmesia/MG,earthquake,SE,POINT (-43.124531 -19.058918)
usp2023eezz,2023-03-01 15:48:14.838493,0.0,jroberto,USP,mR,2.405630564,jroberto,Alcantaras/CE,earthquake,NE,POINT (-40.468914 -3.676692)
usp2023ediq,2023-02-28 17:54:21.880174,0.0,jroberto,USP,mR,2.845647754,jroberto,Sao Felix do Coribe/BA,earthquake,NE,POINT (-44.22879 -13.481302)
usp2023ebwf,2023-02-27 22:30:27.039999,0.0,marcelo,USP,mR,3.441598613,marcelo,Sao Felix do Coribe/BA,earthquake,NE,POINT (-44.247167 -13.495333)
usp2023ebno,2023-02-27 18:07:52.987049,0.0,jroberto,USP,mR,1.881422465,jroberto,Mucambo/CE,earthquake,NE,POINT (-40.661884 -3.807706)
usp2023easc,2023-02-27 07:17:09.833790,0.0,jroberto,USP,mR,1.776204982,jroberto,Alcantaras/CE,earthquake,NE,POINT (-40.544132 -3.589482)
usp2023dzxo,2023-02-26 20:54:44.683210,0.0,jroberto,USP,mR,1.91063581,jroberto,Camacari/BA,earthquake,NE,POINT (-38.343163 -12.695313)
usp2023dydb,2023-02-25 21:24:24.822979,0.0,jroberto,USP,mR,2.35537053,jroberto,Rubim/MG,earthquake,SE,POINT (-40.553558 -16.368006)
usp2023duta,2023-02-24 00:56:29.012814,0.0,jroberto,USP,mR,2.436924898,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.59586 -11.205678)
usp2023dqqu,2023-02-21 19:16:29.627007,0.0,jroberto,USP,mR,2.249090085,jroberto,Marau/BA,earthquake,NE,POINT (-39.00449 -14.112686)
usp2023dqqq,2023-02-21 19:11:20.536181,0.0,jroberto,USP,mR,2.148217285,jroberto,Marau/BA,earthquake,NE,POINT (-38.975113 -14.079695)
usp2023dgzn,2023-02-16 12:18:37.020000,0.0,marcelo,USP,mR,3.393081099,marcelo,Rubim/MG,earthquake,SE,POINT (-40.5455 -16.456833)
usp2023dfjt,2023-02-15 15:12:31.825522,0.0,jroberto,USP,mR,2.280428379,jroberto,Igreja Nova/AL,earthquake,NE,POINT (-36.562363 -10.083133)
usp2023dfhp,2023-02-15 14:07:14.264290,0.0,jroberto,USP,mR,2.503363517,jroberto,Penedo/AL,earthquake,NE,POINT (-36.472843 -10.167526)
usp2023dfej,2023-02-15 12:29:45.037282,0.0,jroberto,USP,mR,1.951800852,jroberto,Igreja Nova/AL,earthquake,NE,POINT (-36.546612 -10.094605)
usp2023dcca,2023-02-13 19:53:58.772461,0.0,jroberto,USP,mR,1.850900444,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.512791 -11.260168)
usp2023crrs,2023-02-08 03:19:48.898999,0.0,jroberto,USP,mR,2.041708462,jroberto,Sao Caitano/PE,earthquake,NE,POINT (-36.049656 -8.360725)
usp2023cqgz,2023-02-07 08:46:31.817296,0.0,jroberto,USP,mR,2.511990709,jroberto,Alagoa/MG,earthquake,SE,POINT (-44.583233 -22.139929)
usp2023cnyv,2023-02-06 02:23:26.782711,0.0,jroberto,USP,mR,2.438054832,jroberto,Pirangi/SP,earthquake,SE,POINT (-48.631134 -21.094584)
usp2023cnns,2023-02-05 20:45:37.362229,0.0,jroberto,USP,mR,2.40832827,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.516697 -11.278131)
usp2023ckog,2023-02-04 05:37:37.854930,0.0,jroberto,USP,mR,2.330923963,jroberto,Monte Alto/SP,earthquake,SE,POINT (-48.495853 -21.268398)
usp2023cgai,2023-02-01 18:03:27.753567,0.0,jroberto,USP,mR,2.242479902,jroberto,Forquilha/CE,earthquake,NE,POINT (-40.206661 -3.974252)
usp2023cett,2023-02-01 01:35:35.559792,0.0,bruno,USP,mR,2.931356631,bruno,Divinolandia/SP,earthquake,SE,POINT (-46.699249 -21.66893)
usp2023ccsh,2023-01-30 22:35:18.952129,0.0,jroberto,USP,mR,2.436458927,jroberto,Brejo Alegre/SP,earthquake,SE,POINT (-50.181377 -21.234323)
usp2023cbil,2023-01-30 04:28:48.821421,0.0,jroberto,USP,mR,3.152430804,jroberto,Ladario/MS,earthquake,CO,POINT (-56.548599 -18.96174)
usp2023burp,2023-01-26 13:08:32.826295,0.0,jroberto,USP,mR,2.180029917,jroberto,MonteA.Paulista/rg.zona rural,earthquake,SE,POINT (-48.59079 -20.989313)
usp2023bpis,2023-01-23 14:58:14.423069,0.0,jroberto,USP,mR,2.565289333,jroberto,Pains/MG,earthquake,SE,POINT (-45.658932 -20.342834)
usp2023bozo,2023-01-23 10:20:42.652000,0.0,jroberto,USP,mR,1.996838851,jroberto,Monte Alto/SP,earthquake,SE,POINT (-48.512005 -21.282322)
usp2023boke,2023-01-23 02:34:49.219999,0.0,marcelo,USP,mR,3.851834574,marcelo,Canaa dos Carajas/PA,earthquake,N,POINT (-50.072 -6.400667)
usp2023bkzx,2023-01-21 05:58:28.930719,0.0,cleusa,USP,mR,1.894086407,cleusa,Tiradentes/MG,earthquake,SE,POINT (-44.126709 -21.09005)
usp2023bkxo,2023-01-21 04:48:12.039999,0.0,marcelo,USP,mR,2.522757402,marcelo,Tiradentes/MG,earthquake,SE,POINT (-44.1755 -21.010167)
usp2023bkwg,2023-01-21 04:08:27.010000,0.0,marcelo,USP,mR,3.046421125,marcelo,Tiradentes/MG,earthquake,SE,POINT (-44.1245 -21.096167)
usp2023bdzv,2023-01-17 09:59:25.165407,639.0,cleusa,USP,mb,4.395766999,cleusa,Reg. de Tarauacá/AC,earthquake,N,POINT (-71.252922 -8.095359)
usp2023bcti,2023-01-16 17:33:54.743942,0.0,jroberto,USP,MLv,2.387721586,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.447136 -11.316056)
usp2023avrv,2023-01-12 20:51:50.720456,0.0,jroberto,USP,mR,2.06650103,jroberto,Forquilha/CE,earthquake,NE,POINT (-40.148361 -3.919972)
usp2023avgv,2023-01-12 15:18:18.078665,0.0,jroberto,USP,mR,2.42263445,jroberto,Catalao/GO,earthquake,CO,POINT (-47.785545 -17.969469)
usp2023asbq,2023-01-10 21:15:55.816215,0.0,jroberto,USP,mR,2.104812873,jroberto,Miranda/MS,earthquake,CO,POINT (-56.206894 -20.396334)
usp2023apuo,2023-01-09 15:26:08.681815,0.0,jroberto,USP,mR,2.171823075,jroberto,Trindade/PE,earthquake,NE,POINT (-40.292511 -7.62197)
usp2023akhc,2023-01-06 14:56:07.770631,0.0,jroberto,USP,mR,1.996393318,jroberto,Nordestina/BA,earthquake,NE,POINT (-39.324005 -10.97089)
usp2023ajns,2023-01-06 05:09:22.841341,0.0,jroberto,USP,mR,2.428939905,jroberto,Uaua/BA,earthquake,NE,POINT (-39.824017 -9.855293)
usp2023agjs,2023-01-04 11:42:47.810000,0.0,marcelo,USP,mR,2.742001703,marcelo,Sao Jose da Lapa/MG,earthquake,SE,POINT (-43.980333 -19.731333)
usp2022zlma,2022-12-29 00:57:58.630000,0.0,marcelo,USP,mR,3.440748419,marcelo,Talisma/TO,earthquake,N,POINT (-48.9825 -12.6545)
usp2022zjvy,2022-12-28 03:42:30.655564,0.0,mbianchi,USP,mR,2.926130333,mbianchi,Sete Lagoas/MG,earthquake,SE,POINT (-44.224976 -19.506218)
usp2022zffw,2022-12-25 15:02:54.759999,0.0,marcelo,USP,mR,2.377083202,marcelo,Coracao de Jesus/MG,earthquake,SE,POINT (-44.321167 -16.705333)
usp2022yudv,2022-12-19 13:31:07.655679,0.0,jroberto,USP,mR,2.35003757,jroberto,Capao Alto/SC,earthquake,S,POINT (-50.499828 -28.113131)
usp2022ynie,2022-12-15 19:45:05.826582,0.0,jroberto,USP,mR,2.135722274,jroberto,Rio Largo/AL,earthquake,NE,POINT (-35.757839 -9.481553)
usp2022ykcm,2022-12-14 01:28:44.741685,0.0,jroberto,USP,mR,2.127341821,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.497509 -11.211551)
usp2022yikw,2022-12-13 03:26:27.848673,0.0,jroberto,USP,MLv,2.097140672,jroberto,Uaua/BA,earthquake,NE,POINT (-39.912098 -9.849987)
usp2022yigx,2022-12-13 01:25:37.276582,0.0,jroberto,USP,mR,2.262001492,jroberto,Felixlandia/MG,earthquake,SE,POINT (-44.940071 -18.695053)
usp2022xzwj,2022-12-08 11:01:48.132995,0.0,jroberto,USP,mR,2.109980805,jroberto,Uaua/BA,earthquake,NE,POINT (-39.857887 -9.918349)
usp2022xykb,2022-12-07 15:40:42.527553,0.0,jroberto,USP,mR,2.266801537,jroberto,Conceicao do Mato Dentro/MG,earthquake,SE,POINT (-43.532303 -19.015528)
usp2022xwvb,2022-12-06 18:57:27.609709,0.0,jroberto,USP,mR,1.879449,jroberto,Nossa Senhora de Lourdes/SE,earthquake,NE,POINT (-37.100006 -10.065991)
usp2022xulj,2022-12-05 11:47:33.528136,0.0,jroberto,USP,mR,2.678910911,jroberto,Uaua/BA,earthquake,NE,POINT (-39.912457 -9.838976)
usp2022xsaq,2022-12-04 04:05:30.658484,0.0,jroberto,USP,mR,2.0218668,jroberto,Uaua/BA,earthquake,NE,POINT (-39.916378 -9.830748)
usp2022xrfg,2022-12-03 17:17:21.787043,0.0,jroberto,USP,mR,2.465794926,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.497551 -11.251449)
usp2022xove,2022-12-02 09:56:01.028091,0.0,jroberto,USP,mR,2.839671473,jroberto,Montes Claros de Goias/GO,earthquake,CO,POINT (-51.251167 -16.006268)
usp2022xnta,2022-12-01 19:41:53.167200,0.0,jroberto,USP,mR,1.93951032,jroberto,Salgueiro/PE,earthquake,NE,POINT (-39.039257 -8.120922)
usp2022xitw,2022-11-29 02:27:27.734850,0.0,jroberto,USP,mR,1.9658891,jroberto,Moreno/PE,earthquake,NE,POINT (-35.097893 -8.113588)
usp2022xfqq,2022-11-27 09:24:42.363091,0.0,cleusa,USP,mR,1.892442776,cleusa,Sao Caitano/PE,earthquake,NE,POINT (-36.088108 -8.320693)
usp2022xbcy,2022-11-24 21:57:03.052375,0.0,cleusa,USP,mR,2.87321233,cleusa,Presidente Juscelino/MG,earthquake,SE,POINT (-44.18166 -18.568491)
usp2022wzpo,2022-11-24 02:02:35.956434,0.0,bruno,USP,mR,2.193491722,bruno,Sete Lagoas/MG,earthquake,SE,POINT (-44.169804 -19.524851)
usp2022wytu,2022-11-23 15:02:48.460480,0.0,jroberto,USP,mR,1.905762926,jroberto,Garanhuns/PE,earthquake,NE,POINT (-36.483761 -8.826468)
usp2022wxbh,2022-11-22 16:34:21.140899,0.0,jroberto,USP,mR,2.097951429,jroberto,Matozinhos/MG,earthquake,SE,POINT (-44.009911 -19.520342)
usp2022wswj,2022-11-20 09:32:20.837738,0.0,jroberto,USP,mR,1.73655989,jroberto,Rg. de Jacobina/BA,earthquake,NE,POINT (-40.310631 -11.346648)
usp2022wskq,2022-11-20 03:36:47.513723,0.0,jroberto,USP,mR,2.32538216,jroberto,Aurilandia/GO,earthquake,CO,POINT (-50.484035 -16.641832)
usp2022wcqw,2022-11-11 12:34:46.371721,643.0,cleusa,USP,mb,5.014736875,cleusa,Reg. de Tarauacá/AC,earthquake,N,POINT (-71.414055 -8.722474)
usp2022vsyq,2022-11-06 05:08:44.484667,0.0,jroberto,USP,mR,1.84526483,jroberto,Jacupiranga/SP,earthquake,SE,POINT (-48.022644 -24.689333)
usp2022vofr,2022-11-03 15:01:35.062968,0.0,jroberto,USP,mR,2.307583879,jroberto,Nordestina/BA,earthquake,NE,POINT (-39.328266 -10.883874)
usp2022vnrs,2022-11-03 07:57:58.192865,0.0,bruno,USP,mR,3.430478054,bruno,Parauapebas/PA,earthquake,N,POINT (-50.61871 -5.939306)
usp2022vnre,2022-11-03 07:42:22.300164,0.0,bruno,USP,mR,2.993501174,bruno,Parauapebas/PA,earthquake,N,POINT (-50.623413 -5.939383)
