file_name,station,label_cat,prob_nat,prob_ant,pred,nature,ID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Hora,Coord Origem,Coord Pick,prob_nat_cat,Distance_cat,Magnitude_cat,SNR_P,Noise,p,SNR_P_cat,Região Pick,Região Origem,Cat Hora,Num_Estacoes
NB_NBMO_20210222T051528,NBMO,0,0.074,0.926,1,Anthropogenic,usp2021drko,,P,NB,,HHZ,-3.310348,-40.042927,393.4942538625036,-5.756126881,-37.46720123,2021-02-22T05:16:24.904867Z,2021-02-22T05:15:28.824386Z,2021-02-22T05:16:14.904867Z,2021-02-22T05:17:14.904867Z,earthquake,1.461328466,known,./files/mseed/20210222T051528/NB_NBMO_20210222T051528.mseed,5,"[-5.756126881, -37.46720123]","[-3.310348, -40.042927]",<0.2,>=300,[1-2[,1.1350752270002376,1.868499029534127,2.120886960098173,[1-2[,Nordeste,Nordeste,5,2
NB_NBCL_20210227T003752,NBCL,0,0.999,0.001,0,Natural,usp2021eaey,,P,NB,,HHZ,-4.224377,-38.291041,160.79403891055617,-5.052981377,-39.48189163,2021-02-27T00:38:19.096320Z,2021-02-27T00:37:52.554224Z,2021-02-27T00:38:09.096320Z,2021-02-27T00:39:09.096320Z,earthquake,1.839191549,known,./files/mseed/20210227T003752/NB_NBCL_20210227T003752.mseed,0,"[-5.052981377, -39.48189163]","[-4.224377, -38.291041]",>=0.9,[150-200[,[1-2[,2.6650119426147576,2.748902081719688,7.325856876861537,[2-3[,Nordeste,Nordeste,0,8
NB_NBLV_20210227T003752,NBLV,0,0.642,0.358,0,Natural,usp2021eaey,,P,NB,,HHZ,-7.357693,-36.921745,381.0872207578714,-5.052981377,-39.48189163,2021-02-27T00:38:47.069302Z,2021-02-27T00:37:52.554224Z,2021-02-27T00:38:37.069302Z,2021-02-27T00:39:37.069302Z,earthquake,1.839191549,known,./files/mseed/20210227T003752/NB_NBLV_20210227T003752.mseed,0,"[-5.052981377, -39.48189163]","[-7.357693, -36.921745]",[0.6-0.8[,>=300,[1-2[,0.9739693261661813,2.310022091949236,2.2498906603247897,,Nordeste,Nordeste,0,8
NB_NBMA_20210227T003752,NBMA,0,0.295,0.705,1,Anthropogenic,usp2021eaey,,P,NB,,HHZ,-7.365352,-38.764058,267.7733976026173,-5.052981377,-39.48189163,2021-02-27T00:38:33.115169Z,2021-02-27T00:37:52.554224Z,2021-02-27T00:38:23.115169Z,2021-02-27T00:39:23.115169Z,earthquake,1.839191549,known,./files/mseed/20210227T003752/NB_NBMA_20210227T003752.mseed,0,"[-5.052981377, -39.48189163]","[-7.365352, -38.764058]",[0.2-0.4[,[250-300[,[1-2[,0.9366268274621055,6.717967221097311,6.292228325290791,,Nordeste,Nordeste,0,8
NB_NBMO_20210227T003752,NBMO,0,0.999,0.001,0,Natural,usp2021eaey,,P,NB,,HHZ,-3.310348,-40.042927,202.5172615345069,-5.052981377,-39.48189163,2021-02-27T00:38:24.918641Z,2021-02-27T00:37:52.554224Z,2021-02-27T00:38:14.918641Z,2021-02-27T00:39:14.918641Z,earthquake,1.839191549,known,./files/mseed/20210227T003752/NB_NBMO_20210227T003752.mseed,0,"[-5.052981377, -39.48189163]","[-3.310348, -40.042927]",>=0.9,[200-250[,[1-2[,1.2328799492171962,2.2988703270099657,2.834231132020966,[1-2[,Nordeste,Nordeste,0,8
NB_NBPA_20210227T003752,NBPA,0,0.901,0.099,0,Natural,usp2021eaey,,P,NB,,HHZ,-5.75028,-37.112047,273.72986471894325,-5.052981377,-39.48189163,2021-02-27T00:38:34.034116Z,2021-02-27T00:37:52.554224Z,2021-02-27T00:38:24.034116Z,2021-02-27T00:39:24.034116Z,earthquake,1.839191549,known,./files/mseed/20210227T003752/NB_NBPA_20210227T003752.mseed,0,"[-5.052981377, -39.48189163]","[-5.75028, -37.112047]",>=0.9,[250-300[,[1-2[,1.1362822975103009,2.3704396178803466,2.69348857511452,[1-2[,Nordeste,Nordeste,0,8
NB_NBPB_20210227T003752,NBPB,0,0.996,0.004,0,Natural,usp2021eaey,,P,NB,,HHZ,-5.543242,-39.583619,55.37510558777928,-5.052981377,-39.48189163,2021-02-27T00:38:02.198678Z,2021-02-27T00:37:52.554224Z,2021-02-27T00:37:52.198678Z,2021-02-27T00:38:52.198678Z,earthquake,1.839191549,known,./files/mseed/20210227T003752/NB_NBPB_20210227T003752.mseed,0,"[-5.052981377, -39.48189163]","[-5.543242, -39.583619]",>=0.9,[50-100[,[1-2[,9.818373934290708,1.8374134702074703,18.040412522399663,[9-10[,Nordeste,Nordeste,0,8
NB_NBPS_20210227T003752,NBPS,0,1.0,0.0,0,Natural,usp2021eaey,,P,NB,,HHZ,-4.393969,-41.445618,229.7274320288937,-5.052981377,-39.48189163,2021-02-27T00:38:28.360274Z,2021-02-27T00:37:52.554224Z,2021-02-27T00:38:18.360274Z,2021-02-27T00:39:18.360274Z,earthquake,1.839191549,known,./files/mseed/20210227T003752/NB_NBPS_20210227T003752.mseed,0,"[-5.052981377, -39.48189163]","[-4.393969, -41.445618]",>=0.9,[200-250[,[1-2[,1.890918422683145,3.682552155028738,6.963405712435358,[1-2[,Nordeste,Nordeste,0,8
NB_PFBR_20210227T003752,PFBR,0,0.998,0.002,0,Natural,usp2021eaey,,P,NB,,HHZ,-6.121639,-38.270831,178.79928541937554,-5.052981377,-39.48189163,2021-02-27T00:38:21.722831Z,2021-02-27T00:37:52.554224Z,2021-02-27T00:38:11.722831Z,2021-02-27T00:39:11.722831Z,earthquake,1.839191549,known,./files/mseed/20210227T003752/NB_PFBR_20210227T003752.mseed,0,"[-5.052981377, -39.48189163]","[-6.121639, -38.270831]",>=0.9,[150-200[,[1-2[,2.807690068191448,105.8816733683056,297.2829227196826,[2-3[,Nordeste,Nordeste,0,8
NB_NBMO_20210307T224450,NBMO,0,0.025,0.975,1,Anthropogenic,usp2021eqms,,P,NB,,HHZ,-3.310348,-40.042927,384.4279635863166,-6.092166667,-37.96466667,2021-03-07T22:45:43.879278Z,2021-03-07T22:44:50.420000Z,2021-03-07T22:45:33.879278Z,2021-03-07T22:46:33.879278Z,earthquake,1.703045471,known,./files/mseed/20210307T224450/NB_NBMO_20210307T224450.mseed,22,"[-6.092166667, -37.96466667]","[-3.310348, -40.042927]",<0.2,>=300,[1-2[,1.1468102579686126,2.151600528824591,2.4674775575067325,[1-2[,Nordeste,Nordeste,22,2
NB_NBPA_20210307T224450,NBPA,0,0.878,0.122,0,Natural,usp2021eqms,,P,NB,,HHZ,-5.75028,-37.112047,101.69900292396588,-6.092166667,-37.96466667,2021-03-07T22:45:07.482050Z,2021-03-07T22:44:50.420000Z,2021-03-07T22:44:57.482050Z,2021-03-07T22:45:57.482050Z,earthquake,1.703045471,known,./files/mseed/20210307T224450/NB_NBPA_20210307T224450.mseed,22,"[-6.092166667, -37.96466667]","[-5.75028, -37.112047]",[0.8-0.9[,[100-150[,[1-2[,3.4156639773804107,2.3308404245124397,7.961367675029205,[3-4[,Nordeste,Nordeste,22,2
NB_NBPA_20210330T022417,NBPA,0,0.785,0.215,0,Natural,usp2021geza,,P,NB,,HHZ,-5.75028,-37.112047,352.8642955101809,-8.233076096,-35.10608673,2021-03-30T02:25:08.965521Z,2021-03-30T02:24:17.862788Z,2021-03-30T02:24:58.965521Z,2021-03-30T02:25:58.965521Z,earthquake,1.489488019,known,./files/mseed/20210330T022417/NB_NBPA_20210330T022417.mseed,2,"[-8.233076096, -35.10608673]","[-5.75028, -37.112047]",[0.6-0.8[,>=300,[1-2[,0.9923359201682264,2.6386817591328064,2.6184586914801677,,Nordeste,Nordeste,2,2
NB_NBPV_20210330T022417,NBPV,0,0.039,0.961,1,Anthropogenic,usp2021geza,,P,NB,,HHZ,-6.417527,-35.290516,201.81591907033143,-8.233076096,-35.10608673,2021-03-30T02:24:50.034488Z,2021-03-30T02:24:17.862788Z,2021-03-30T02:24:40.034488Z,2021-03-30T02:25:40.034488Z,earthquake,1.489488019,known,./files/mseed/20210330T022417/NB_NBPV_20210330T022417.mseed,2,"[-8.233076096, -35.10608673]","[-6.417527, -35.290516]",<0.2,[200-250[,[1-2[,1.2472690415823269,1.8677325915709264,2.329565039420745,[1-2[,Nordeste,Nordeste,2,2
BL_CNLB_20210416T035904,CNLB,0,0.715,0.285,0,Natural,usp2021hkds,,P,BL,,HHZ,-29.3148,-50.8533,71.335272812466,-28.68313026,-50.99367905,2021-04-16T03:59:16.655062Z,2021-04-16T03:59:04.283532Z,2021-04-16T03:59:06.655062Z,2021-04-16T04:00:06.655062Z,earthquake,1.527776507,suspected,./files/mseed/20210416T035904/BL_CNLB_20210416T035904.mseed,3,"[-28.68313026, -50.99367905]","[-29.3148, -50.8533]",[0.6-0.8[,[50-100[,[1-2[,3.1291472042716544,2.687075608363121,8.408255127576014,[3-4[,Sul,Sul,3,2
BL_ITAB_20210416T035904,ITAB,0,0.518,0.482,0,Natural,usp2021hkds,,P,BL,,HHZ,-27.2349,-52.1313,195.67024656093247,-28.68313026,-50.99367905,2021-04-16T03:59:35.586095Z,2021-04-16T03:59:04.283532Z,2021-04-16T03:59:25.586095Z,2021-04-16T04:00:25.586095Z,earthquake,1.527776507,suspected,./files/mseed/20210416T035904/BL_ITAB_20210416T035904.mseed,3,"[-28.68313026, -50.99367905]","[-27.2349, -52.1313]",[0.4-0.6[,[150-200[,[1-2[,1.143581338351251,1.813272129386523,2.0736241685188626,[1-2[,Sul,Sul,3,2
NB_NBMA_20210429T054506,NBMA,0,0.985,0.015,0,Natural,usp2021iiat,,P,NB,,HHZ,-7.365352,-38.764058,354.0606809974716,-5.526173115,-36.14406586,2021-04-29T05:45:57.779193Z,2021-04-29T05:45:06.782312Z,2021-04-29T05:45:47.779193Z,2021-04-29T05:46:47.779193Z,earthquake,1.756131477,known,./files/mseed/20210429T054506/NB_NBMA_20210429T054506.mseed,5,"[-5.526173115, -36.14406586]","[-7.365352, -38.764058]",>=0.9,>=300,[1-2[,1.0060490859515319,4.258920198005022,4.284682772343469,[1-2[,Nordeste,Nordeste,5,3
NB_NBPA_20210429T054506,NBPA,0,0.972,0.028,0,Natural,usp2021iiat,,P,NB,,HHZ,-5.75028,-37.112047,110.06368798552248,-5.526173115,-36.14406586,2021-04-29T05:45:25.971980Z,2021-04-29T05:45:06.782312Z,2021-04-29T05:45:15.971980Z,2021-04-29T05:46:15.971980Z,earthquake,1.756131477,known,./files/mseed/20210429T054506/NB_NBPA_20210429T054506.mseed,5,"[-5.526173115, -36.14406586]","[-5.75028, -37.112047]",>=0.9,[100-150[,[1-2[,26.31954303662216,2.890243760068367,76.06989502944803,>= 15,Nordeste,Nordeste,5,3
NB_NBPV_20210429T054506,NBPV,0,0.999,0.001,0,Natural,usp2021iiat,,P,NB,,HHZ,-6.417527,-35.290516,136.5549932509181,-5.526173115,-36.14406586,2021-04-29T05:45:29.871962Z,2021-04-29T05:45:06.782312Z,2021-04-29T05:45:19.871962Z,2021-04-29T05:46:19.871962Z,earthquake,1.756131477,known,./files/mseed/20210429T054506/NB_NBPV_20210429T054506.mseed,5,"[-5.526173115, -36.14406586]","[-6.417527, -35.290516]",>=0.9,[100-150[,[1-2[,19.547257415790853,2.2640350521246404,44.255675962253804,>= 15,Nordeste,Nordeste,5,3
BL_BSFB_20210512T103742,BSFB,0,0.964,0.036,0,Natural,usp2021jgdy,,P,BL,,HHZ,-18.83133,-40.84653,43.97632871575029,-19.22853851,-40.85467148,2021-05-12T10:37:50.534678Z,2021-05-12T10:37:42.958007Z,2021-05-12T10:37:40.534678Z,2021-05-12T10:38:40.534678Z,earthquake,1.360065536,known,./files/mseed/20210512T103742/BL_BSFB_20210512T103742.mseed,10,"[-19.22853851, -40.85467148]","[-18.83133, -40.84653]",>=0.9,<50,[1-2[,3.640015652017047,7.8491050370563,28.570865189210775,[3-4[,Sudeste,Sudeste,10,3
ON_RIB01_20210512T103742,RIB01,0,0.907,0.093,0,Natural,usp2021jgdy,,P,ON,,HHZ,-19.314216,-40.394365,49.30816006103603,-19.22853851,-40.85467148,2021-05-12T10:37:51.478643Z,2021-05-12T10:37:42.958007Z,2021-05-12T10:37:41.478643Z,2021-05-12T10:38:41.478643Z,earthquake,1.360065536,known,./files/mseed/20210512T103742/ON_RIB01_20210512T103742.mseed,10,"[-19.22853851, -40.85467148]","[-19.314216, -40.394365]",>=0.9,<50,[1-2[,2.359652706058056,6.194669392557431,14.617268395283158,[2-3[,Sudeste,Sudeste,10,3
BL_SJMB_20210512T103742,SJMB,0,0.944,0.056,0,Natural,usp2021jgdy,,P,BL,,HHZ,-18.702916,-41.184694,67.77245465726749,-19.22853851,-40.85467148,2021-05-12T10:37:54.663993Z,2021-05-12T10:37:42.958007Z,2021-05-12T10:37:44.663993Z,2021-05-12T10:38:44.663993Z,earthquake,1.360065536,known,./files/mseed/20210512T103742/BL_SJMB_20210512T103742.mseed,10,"[-19.22853851, -40.85467148]","[-18.702916, -41.184694]",>=0.9,[50-100[,[1-2[,1.3199537336704195,3.862824130650943,5.098749133764905,[1-2[,Sudeste,Sudeste,10,3
ON_CMC01_20210517T232728,CMC01,0,0.999,0.001,0,Natural,usp2021jqgw,,P,ON,,HHZ,-15.360055,-39.519089,254.5578857788547,-13.05984974,-39.57032776,2021-05-17T23:28:07.787152Z,2021-05-17T23:27:28.870098Z,2021-05-17T23:27:57.787152Z,2021-05-17T23:28:57.787152Z,earthquake,1.762609427,known,./files/mseed/20210517T232728/ON_CMC01_20210517T232728.mseed,23,"[-13.05984974, -39.57032776]","[-15.360055, -39.519089]",>=0.9,[250-300[,[1-2[,0.9251346211791812,1.899559292836535,1.757348066785721,,Nordeste,Nordeste,23,3
ON_GUA01_20210517T232728,GUA01,0,0.103,0.897,1,Anthropogenic,usp2021jqgw,,P,ON,,HHZ,-16.58349,-39.805342,390.7007057678232,-13.05984974,-39.57032776,2021-05-17T23:28:24.606671Z,2021-05-17T23:27:28.870098Z,2021-05-17T23:28:14.606671Z,2021-05-17T23:29:14.606671Z,earthquake,1.762609427,known,./files/mseed/20210517T232728/ON_GUA01_20210517T232728.mseed,23,"[-13.05984974, -39.57032776]","[-16.58349, -39.805342]",<0.2,>=300,[1-2[,1.1766934708057746,2.233485409260439,2.628127698216722,[1-2[,Nordeste,Nordeste,23,3
NB_NBIT_20210517T232728,NBIT,0,0.99,0.01,0,Natural,usp2021jqgw,,P,NB,,HHZ,-14.930689,-39.434579,207.5072668170104,-13.05984974,-39.57032776,2021-05-17T23:28:01.805591Z,2021-05-17T23:27:28.870098Z,2021-05-17T23:27:51.805591Z,2021-05-17T23:28:51.805591Z,earthquake,1.762609427,known,./files/mseed/20210517T232728/NB_NBIT_20210517T232728.mseed,23,"[-13.05984974, -39.57032776]","[-14.930689, -39.434579]",>=0.9,[200-250[,[1-2[,0.5884893118477884,2.379816662667337,1.4004966701370014,,Nordeste,Nordeste,23,3
ON_CMC01_20210518T052318,CMC01,0,0.999,0.001,0,Natural,usp2021jqsp,,P,ON,,HHZ,-15.360055,-39.519089,254.18288370335196,-13.06317902,-39.56735992,2021-05-18T05:23:57.820910Z,2021-05-18T05:23:18.898123Z,2021-05-18T05:23:47.820910Z,2021-05-18T05:24:47.820910Z,earthquake,1.832307133,known,./files/mseed/20210518T052318/ON_CMC01_20210518T052318.mseed,5,"[-13.06317902, -39.56735992]","[-15.360055, -39.519089]",>=0.9,[250-300[,[1-2[,1.0937983298431464,1.7440113400752983,1.9075966910018691,[1-2[,Nordeste,Nordeste,5,4
ON_GUA01_20210518T052318,GUA01,0,0.951,0.049,0,Natural,usp2021jqsp,,P,ON,,HHZ,-16.58349,-39.805342,390.3539707307676,-13.06317902,-39.56735992,2021-05-18T05:24:14.584205Z,2021-05-18T05:23:18.898123Z,2021-05-18T05:24:04.584205Z,2021-05-18T05:25:04.584205Z,earthquake,1.832307133,known,./files/mseed/20210518T052318/ON_GUA01_20210518T052318.mseed,5,"[-13.06317902, -39.56735992]","[-16.58349, -39.805342]",>=0.9,>=300,[1-2[,0.9753617264984086,2.017127939596701,1.9674293897332156,,Nordeste,Nordeste,5,4
NB_NBIT_20210518T052318,NBIT,0,0.99,0.01,0,Natural,usp2021jqsp,,P,NB,,HHZ,-14.930689,-39.434579,207.1174088016532,-13.06317902,-39.56735992,2021-05-18T05:23:51.709818Z,2021-05-18T05:23:18.898123Z,2021-05-18T05:23:41.709818Z,2021-05-18T05:24:41.709818Z,earthquake,1.832307133,known,./files/mseed/20210518T052318/NB_NBIT_20210518T052318.mseed,5,"[-13.06317902, -39.56735992]","[-14.930689, -39.434579]",>=0.9,[200-250[,[1-2[,0.8488567623150133,1.4091115535434409,1.1961338710815637,,Nordeste,Nordeste,5,4
NB_NBPN_20210518T052318,NBPN,0,0.995,0.005,0,Natural,usp2021jqsp,,P,NB,,HHZ,-10.847009,-40.198957,254.62529872902203,-13.06317902,-39.56735992,2021-05-18T05:23:57.810971Z,2021-05-18T05:23:18.898123Z,2021-05-18T05:23:47.810971Z,2021-05-18T05:24:47.810971Z,earthquake,1.832307133,known,./files/mseed/20210518T052318/NB_NBPN_20210518T052318.mseed,5,"[-13.06317902, -39.56735992]","[-10.847009, -40.198957]",>=0.9,[250-300[,[1-2[,1.0006874954397451,4.311554422267585,4.314518596271107,[1-2[,Nordeste,Nordeste,5,4
ON_CMC01_20210605T233657,CMC01,0,0.993,0.007,0,Natural,usp2021kyzs,,P,ON,,HHZ,-15.360055,-39.519089,254.43948247145747,-13.0607,-39.5586,2021-06-05T23:37:35.749596Z,2021-06-05T23:36:57.000000Z,2021-06-05T23:37:25.749596Z,2021-06-05T23:38:25.749596Z,earthquake,1.712250094,known,./files/mseed/20210605T233657/ON_CMC01_20210605T233657.mseed,23,"[-13.0607, -39.5586]","[-15.360055, -39.519089]",>=0.9,[250-300[,[1-2[,1.0583699099734705,2.125716005978831,2.2497938578769805,[1-2[,Nordeste,Nordeste,23,1
NB_NBPN_20210607T013211,NBPN,0,0.867,0.133,0,Natural,usp2021laza,,P,NB,,HHZ,-10.847009,-40.198957,51.25580416391323,-11.1837,-40.5212,2021-06-07T01:32:19.818612Z,2021-06-07T01:32:11.000000Z,2021-06-07T01:32:09.818612Z,2021-06-07T01:33:09.818612Z,earthquake,1.02479167,known,./files/mseed/20210607T013211/NB_NBPN_20210607T013211.mseed,1,"[-11.1837, -40.5212]","[-10.847009, -40.198957]",[0.8-0.9[,[50-100[,[1-2[,4.266324034928624,2.285724117039972,9.751639737743641,[4-5[,Nordeste,Nordeste,1,1
NB_NBMA_20210607T013507,NBMA,0,0.823,0.177,0,Natural,usp2021lazd,,P,NB,,HHZ,-7.365352,-38.764058,327.4902003810177,-4.476557255,-39.41501236,2021-06-07T01:35:55.594123Z,2021-06-07T01:35:07.657013Z,2021-06-07T01:35:45.594123Z,2021-06-07T01:36:45.594123Z,earthquake,1.739186081,known,./files/mseed/20210607T013507/NB_NBMA_20210607T013507.mseed,1,"[-4.476557255, -39.41501236]","[-7.365352, -38.764058]",[0.8-0.9[,>=300,[1-2[,1.0186223726722712,5.543688299871729,5.646924929370849,[1-2[,Nordeste,Nordeste,1,3
NB_NBMO_20210607T013507,NBMO,0,0.998,0.002,0,Natural,usp2021lazd,,P,NB,,HHZ,-3.310348,-40.042927,146.60731509522623,-4.476557255,-39.41501236,2021-06-07T01:35:32.086197Z,2021-06-07T01:35:07.657013Z,2021-06-07T01:35:22.086197Z,2021-06-07T01:36:22.086197Z,earthquake,1.739186081,known,./files/mseed/20210607T013507/NB_NBMO_20210607T013507.mseed,1,"[-4.476557255, -39.41501236]","[-3.310348, -40.042927]",>=0.9,[100-150[,[1-2[,3.4058367886661727,1.8358930389934536,6.252752052260044,[3-4[,Nordeste,Nordeste,1,3
NB_NBPA_20210607T013507,NBPA,0,0.985,0.015,0,Natural,usp2021lazd,,P,NB,,HHZ,-5.75028,-37.112047,291.6177598779916,-4.476557255,-39.41501236,2021-06-07T01:35:51.145848Z,2021-06-07T01:35:07.657013Z,2021-06-07T01:35:41.145848Z,2021-06-07T01:36:41.145848Z,earthquake,1.739186081,known,./files/mseed/20210607T013507/NB_NBPA_20210607T013507.mseed,1,"[-4.476557255, -39.41501236]","[-5.75028, -37.112047]",>=0.9,[250-300[,[1-2[,1.1452277486557516,2.6826709544496516,3.0722692175485506,[1-2[,Nordeste,Nordeste,1,3
NB_NBPN_20210610T014044,NBPN,0,0.195,0.805,1,Anthropogenic,usp2021lglv,,P,NB,,HHZ,-10.847009,-40.198957,51.33347595387962,-11.1907,-40.5146,2021-06-10T01:40:52.241794Z,2021-06-10T01:40:44.000000Z,2021-06-10T01:40:42.241794Z,2021-06-10T01:41:42.241794Z,earthquake,1.255653144,known,./files/mseed/20210610T014044/NB_NBPN_20210610T014044.mseed,1,"[-11.1907, -40.5146]","[-10.847009, -40.198957]",<0.2,[50-100[,[1-2[,3.1347676812584315,5.169542925033241,16.205316088272383,[3-4[,Nordeste,Nordeste,1,1
NB_NBPN_20210610T080639,NBPN,0,0.633,0.367,0,Natural,usp2021lgyo,,P,NB,,HHZ,-10.847009,-40.198957,51.181398746927016,-11.1873,-40.5163,2021-06-10T08:06:47.637910Z,2021-06-10T08:06:39.000000Z,2021-06-10T08:06:37.637910Z,2021-06-10T08:07:37.637910Z,earthquake,1.265598942,suspected,./files/mseed/20210610T080639/NB_NBPN_20210610T080639.mseed,8,"[-11.1873, -40.5163]","[-10.847009, -40.198957]",[0.6-0.8[,[50-100[,[1-2[,3.363358783750463,4.307529366645113,14.487766731568911,[3-4[,Nordeste,Nordeste,8,1
NB_NBMA_20210614T045152,NBMA,0,0.031,0.969,1,Anthropogenic,usp2021load,,P,NB,,HHZ,-7.365352,-38.764058,265.42792536972496,-5.06747818,-39.45681763,2021-06-14T04:52:33.112082Z,2021-06-14T04:51:52.950145Z,2021-06-14T04:52:23.112082Z,2021-06-14T04:53:23.112082Z,earthquake,1.520325485,known,./files/mseed/20210614T045152/NB_NBMA_20210614T045152.mseed,4,"[-5.06747818, -39.45681763]","[-7.365352, -38.764058]",<0.2,[250-300[,[1-2[,1.0103654304833016,5.12605334751869,5.179187097146091,[1-2[,Nordeste,Nordeste,4,3
NB_NBMO_20210614T045152,NBMO,0,1.0,0.0,0,Natural,usp2021load,,P,NB,,HHZ,-3.310348,-40.042927,204.9099624699485,-5.06747818,-39.45681763,2021-06-14T04:52:25.586223Z,2021-06-14T04:51:52.950145Z,2021-06-14T04:52:15.586223Z,2021-06-14T04:53:15.586223Z,earthquake,1.520325485,known,./files/mseed/20210614T045152/NB_NBMO_20210614T045152.mseed,4,"[-5.06747818, -39.45681763]","[-3.310348, -40.042927]",>=0.9,[200-250[,[1-2[,2.001449998227079,1.7549306115681795,3.5124058694117792,[2-3[,Nordeste,Nordeste,4,3
NB_NBPA_20210614T045152,NBPA,0,0.997,0.003,0,Natural,usp2021load,,P,NB,,HHZ,-5.75028,-37.112047,270.61006995710574,-5.06747818,-39.45681763,2021-06-14T04:52:34.275876Z,2021-06-14T04:51:52.950145Z,2021-06-14T04:52:24.275876Z,2021-06-14T04:53:24.275876Z,earthquake,1.520325485,known,./files/mseed/20210614T045152/NB_NBPA_20210614T045152.mseed,4,"[-5.06747818, -39.45681763]","[-5.75028, -37.112047]",>=0.9,[250-300[,[1-2[,1.5461477983003231,2.3035402534024483,3.561613691094364,[1-2[,Nordeste,Nordeste,4,3
BR_PDRB_20210618T044903,PDRB,0,0.113,0.887,1,Anthropogenic,usp2021lvib,,P,BR,,HHZ,-11.612297,-56.729597,373.96266911938994,-14.7567358,-57.99562454,2021-06-18T04:49:57.327567Z,2021-06-18T04:49:03.692971Z,2021-06-18T04:49:47.327567Z,2021-06-18T04:50:47.327567Z,earthquake,1.805729424,suspected,./files/mseed/20210618T044903/BR_PDRB_20210618T044903.mseed,4,"[-14.7567358, -57.99562454]","[-11.612297, -56.729597]",<0.2,>=300,[1-2[,1.2409212318128686,2.783535725871252,3.4541485817432815,[1-2[,Centro-Oeste,Centro-Oeste,4,3
BR_PTLB_20210618T044903,PTLB,0,0.982,0.018,0,Natural,usp2021lvib,,P,BR,,HHZ,-15.44874,-59.13676,144.60589141021674,-14.7567358,-57.99562454,2021-06-18T04:49:28.206866Z,2021-06-18T04:49:03.692971Z,2021-06-18T04:49:18.206866Z,2021-06-18T04:50:18.206866Z,earthquake,1.805729424,suspected,./files/mseed/20210618T044903/BR_PTLB_20210618T044903.mseed,4,"[-14.7567358, -57.99562454]","[-15.44874, -59.13676]",>=0.9,[100-150[,[1-2[,2.5083876731116614,2.897457136880878,7.267945765521402,[2-3[,Centro-Oeste,Centro-Oeste,4,3
BR_SALV_20210618T044903,SALV,0,0.981,0.019,0,Natural,usp2021lvib,,P,BR,,HHZ,-15.90118,-55.69356,277.7480362875804,-14.7567358,-57.99562454,2021-06-18T04:49:45.482723Z,2021-06-18T04:49:03.692971Z,2021-06-18T04:49:35.482723Z,2021-06-18T04:50:35.482723Z,earthquake,1.805729424,suspected,./files/mseed/20210618T044903/BR_SALV_20210618T044903.mseed,4,"[-14.7567358, -57.99562454]","[-15.90118, -55.69356]",>=0.9,[250-300[,[1-2[,1.2711469850653074,1.6358943203052614,2.0794621331414933,[1-2[,Centro-Oeste,Centro-Oeste,4,3
NB_NBCL_20210706T044700,NBCL,0,1.0,0.0,0,Natural,usp2021ncfb,,P,NB,,HHZ,-4.224377,-38.291041,253.90224535614195,-3.63795948,-40.50141907,2021-07-06T04:47:41.678635Z,2021-07-06T04:47:00.185839Z,2021-07-06T04:47:31.678635Z,2021-07-06T04:48:31.678635Z,earthquake,1.407883769,suspected,./files/mseed/20210706T044700/NB_NBCL_20210706T044700.mseed,4,"[-3.63795948, -40.50141907]","[-4.224377, -38.291041]",>=0.9,[250-300[,[1-2[,1.7916800813198628,2.6547255340733935,4.756418860770534,[1-2[,Nordeste,Nordeste,4,4
NB_NBMO_20210706T044700,NBMO,0,0.998,0.002,0,Natural,usp2021ncfb,,P,NB,,HHZ,-3.310348,-40.042927,62.512858376312906,-3.63795948,-40.50141907,2021-07-06T04:47:10.966284Z,2021-07-06T04:47:00.185839Z,2021-07-06T04:47:00.966284Z,2021-07-06T04:48:00.966284Z,earthquake,1.407883769,suspected,./files/mseed/20210706T044700/NB_NBMO_20210706T044700.mseed,4,"[-3.63795948, -40.50141907]","[-3.310348, -40.042927]",>=0.9,[50-100[,[1-2[,8.254749925833138,2.0433388922083764,16.86725156890906,[8-9[,Nordeste,Nordeste,4,4
NB_NBPB_20210706T044700,NBPB,0,1.0,0.0,0,Natural,usp2021ncfb,,P,NB,,HHZ,-5.543242,-39.583619,234.01061451991296,-3.63795948,-40.50141907,2021-07-06T04:47:36.753065Z,2021-07-06T04:47:00.185839Z,2021-07-06T04:47:26.753065Z,2021-07-06T04:48:26.753065Z,earthquake,1.407883769,suspected,./files/mseed/20210706T044700/NB_NBPB_20210706T044700.mseed,4,"[-3.63795948, -40.50141907]","[-5.543242, -39.583619]",>=0.9,[200-250[,[1-2[,1.4367492959064845,1.699071426260707,2.441139675374897,[1-2[,Nordeste,Nordeste,4,4
