Event,Station,file_name,station,label_cat,prob_nat,prob_ant,pred,nature,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,SNR_P,SNR_S,Noise,p,Região Origem,Mean SNR_P,Mean SNR_P_cat,Mean Mag,Mean Mag_cat,Mean Distance,Mean Distance_cat,prob_nat_cat,Distance_cat,Magnitude_cat,SNR_P_cat,Hora,Coord Origem
20191125T232726,AGLP,VL_AGLP_20191125T232726,AGLP,0,0.653,0.347,0,Natural,usp2019xdbk,,P,VL,,HHZ,-19.9381,-43.2278,90.30326030487136,-20.42766667,-43.91883333,2019-11-25T23:27:41.844565Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:31.844565Z,2019-11-25T23:28:31.844565Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/VL_AGLP_20191125T232726.mseed,1.5679480109754715,4.520866231563643,331.69410339470846,520.0791096700256,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,[0.6-0.8[,[50-100[,>=3,[1-2[,23,"[-20.42766667, -43.91883333]"
20191125T232726,BSCB,BL_BSCB_20191125T232726,BSCB,0,0.997,0.003,0,Natural,usp2019xdbk,,P,BL,,HHZ,-20.9984,-44.7635,108.32504549749494,-20.42766667,-43.91883333,2019-11-25T23:27:43.919799Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:33.919799Z,2019-11-25T23:28:33.919799Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/BL_BSCB_20191125T232726.mseed,138.93759430624223,126.22788288137308,4.739408957311344,658.482078962294,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,>=0.9,[100-150[,>=3,>= 15,23,"[-20.42766667, -43.91883333]"
20191125T232726,CAM01,ON_CAM01_20191125T232726,CAM01,0,0.996,0.004,0,Natural,usp2019xdbk,,P,ON,,HHZ,-21.825656,-41.657401,281.32176167651465,-20.42766667,-43.91883333,2019-11-25T23:28:08.324994Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:58.324994Z,2019-11-25T23:28:58.324994Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/ON_CAM01_20191125T232726.mseed,19.320110359579367,17.80117340567261,5.55178690721046,107.26113574017391,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,>=0.9,[250-300[,>=3,>= 15,23,"[-20.42766667, -43.91883333]"
20191125T232726,CANS,BL_CANS_20191125T232726,CANS,0,0.972,0.028,0,Natural,usp2019xdbk,,P,BL,,HHZ,-20.2896,-46.3921,258.6784213670414,-20.42766667,-43.91883333,2019-11-25T23:28:05.390204Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:55.390204Z,2019-11-25T23:28:55.390204Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/BL_CANS_20191125T232726.mseed,44.23620445389929,28.549076509238304,6.335318420993624,280.2504409516284,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,>=0.9,[250-300[,>=3,>= 15,23,"[-20.42766667, -43.91883333]"
20191125T232726,CHCR,VL_CHCR_20191125T232726,CHCR,0,0.069,0.931,1,Anthropogenic,usp2019xdbk,,P,VL,,HHZ,-19.6133,-43.2403,114.7530399275996,-20.42766667,-43.91883333,2019-11-25T23:27:45.550956Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:35.550956Z,2019-11-25T23:28:35.550956Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/VL_CHCR_20191125T232726.mseed,3.420373026587332,6.660824973231324,70.96208208542451,242.71679147546214,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,<0.2,[100-150[,>=3,[3-4[,23,"[-20.42766667, -43.91883333]"
20191125T232726,DIAM,BL_DIAM_20191125T232726,DIAM,0,0.997,0.003,0,Natural,usp2019xdbk,,P,BL,,HHZ,-18.2952,-43.6648,237.56042235803943,-20.42766667,-43.91883333,2019-11-25T23:28:03.280118Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:53.280118Z,2019-11-25T23:28:53.280118Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/BL_DIAM_20191125T232726.mseed,19.061505674998482,20.05392250176671,7.671635816074854,146.23292964463243,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,>=0.9,[200-250[,>=3,>= 15,23,"[-20.42766667, -43.91883333]"
20191125T232726,DUB01,ON_DUB01_20191125T232726,DUB01,0,0.983,0.017,0,Natural,usp2019xdbk,,P,ON,,HHZ,-22.080966,-42.374182,243.33080446350635,-20.42766667,-43.91883333,2019-11-25T23:28:03.158060Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:53.158060Z,2019-11-25T23:28:53.158060Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/ON_DUB01_20191125T232726.mseed,18.862574366762555,17.775870570322628,3.5096251232632643,66.20056488701152,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,>=0.9,[200-250[,>=3,>= 15,23,"[-20.42766667, -43.91883333]"
20191125T232726,FABR,VL_FABR_20191125T232726,FABR,0,0.057,0.943,1,Anthropogenic,usp2019xdbk,,P,VL,,HHZ,-20.4192,-43.9133,1.100952334168286,-20.42766667,-43.91883333,2019-11-25T23:27:26.651814Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:16.651814Z,2019-11-25T23:28:16.651814Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/VL_FABR_20191125T232726.mseed,298.52980746646256,47.514852222806866,443.347736965186,132352.51455690886,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,<0.2,<50,>=3,>= 15,23,"[-20.42766667, -43.91883333]"
20191125T232726,FJAO,VL_FJAO_20191125T232726,FJAO,0,0.737,0.263,0,Natural,usp2019xdbk,,P,VL,,HHZ,-20.1001,-44.1283,42.35521376323929,-20.42766667,-43.91883333,2019-11-25T23:27:33.817806Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:23.817806Z,2019-11-25T23:28:23.817806Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/VL_FJAO_20191125T232726.mseed,4.79697920447117,5.829895001491906,553.4570277779051,2654.9218528190336,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,[0.6-0.8[,<50,>=3,[4-5[,23,"[-20.42766667, -43.91883333]"
20191125T232726,GNG6,VL_GNG6_20191125T232726,GNG6,0,0.025,0.975,1,Anthropogenic,usp2019xdbk,,P,VL,,HHZ,-19.9698,-43.5929,61.07194130195636,-20.42766667,-43.91883333,2019-11-25T23:27:36.325478Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:26.325478Z,2019-11-25T23:28:26.325478Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/VL_GNG6_20191125T232726.mseed,1.4515544333676753,3.605934722752409,491.3401824905583,713.2070201858525,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,<0.2,[50-100[,>=3,[1-2[,23,"[-20.42766667, -43.91883333]"
20191125T232726,PARB,BL_PARB_20191125T232726,PARB,0,0.974,0.026,0,Natural,usp2019xdbk,,P,BL,,HHZ,-23.3421,-45.6246,367.7070272833082,-20.42766667,-43.91883333,2019-11-25T23:28:18.674239Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:28:08.674239Z,2019-11-25T23:29:08.674239Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/BL_PARB_20191125T232726.mseed,3.422633411768141,4.961360346291067,5.220214715661608,17.866881302427146,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,>=0.9,>=300,>=3,[3-4[,23,"[-20.42766667, -43.91883333]"
20191125T232726,PMNB,BL_PMNB_20191125T232726,PMNB,0,0.976,0.024,0,Natural,usp2019xdbk,,P,BL,,HHZ,-18.54,-46.44,337.21105413989045,-20.42766667,-43.91883333,2019-11-25T23:28:15.012935Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:28:05.012935Z,2019-11-25T23:29:05.012935Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/BL_PMNB_20191125T232726.mseed,5.595044506618173,9.167740441535864,13.117724546821698,73.3942526650251,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,>=0.9,>=300,>=3,[5-6[,23,"[-20.42766667, -43.91883333]"
20191125T232726,RIB01,ON_RIB01_20191125T232726,RIB01,0,0.95,0.05,0,Natural,usp2019xdbk,,P,ON,,HHZ,-19.314216,-40.394365,389.1476168946304,-20.42766667,-43.91883333,2019-11-25T23:28:21.594975Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:28:11.594975Z,2019-11-25T23:29:11.594975Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/ON_RIB01_20191125T232726.mseed,5.976458906719362,3.917916037712218,5.660596459907363,33.83032213015745,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,>=0.9,>=300,>=3,[5-6[,23,"[-20.42766667, -43.91883333]"
20191125T232726,SJMB,BL_SJMB_20191125T232726,SJMB,0,0.991,0.009,0,Natural,usp2019xdbk,,P,BL,,HHZ,-18.702916,-41.184694,344.60572703129543,-20.42766667,-43.91883333,2019-11-25T23:28:16.320378Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:28:06.320378Z,2019-11-25T23:29:06.320378Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/BL_SJMB_20191125T232726.mseed,5.937955270260395,13.39238599571429,2.3849857912462387,14.16193894862676,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,>=0.9,>=300,>=3,[5-6[,23,"[-20.42766667, -43.91883333]"
20191125T232726,VAS01,ON_VAS01_20191125T232726,VAS01,0,0.997,0.003,0,Natural,usp2019xdbk,,P,ON,,HHZ,-22.280081,-43.442624,210.96564269197515,-20.42766667,-43.91883333,2019-11-25T23:27:59.768500Z,2019-11-25T23:27:26.030000Z,2019-11-25T23:27:49.768500Z,2019-11-25T23:28:49.768500Z,earthquake,3.49693387,known,./arquivos/mseed/20191125T232726/ON_VAS01_20191125T232726.mseed,24.532753953330683,18.53669320173358,16.424037123972692,402.92686168279096,Sudeste,39.70996649013619,>= 15,3.49693387,>=3,205.89586206903542,[200-250[,>=0.9,[200-250[,>=3,>= 15,23,"[-20.42766667, -43.91883333]"
20191205T234836,BSCB,BL_BSCB_20191205T234836,BSCB,0,1.0,0.0,0,Natural,usp2019xvje,,P,BL,,HHZ,-20.9984,-44.7635,221.9239970855074,-18.994,-44.72966667,2019-12-05T23:49:11.618586Z,2019-12-05T23:48:36.679999Z,2019-12-05T23:49:01.618586Z,2019-12-05T23:50:01.618586Z,earthquake,2.702045276,suspected,./arquivos/mseed/20191205T234836/BL_BSCB_20191205T234836.mseed,6.111115871100057,11.35743441724322,4.266705367271659,26.074330887241633,Sudeste,5.315514895831787,[5-6[,2.702045276,[2-3[,226.8878594441831,[200-250[,>=0.9,[200-250[,[2-3[,[6-7[,23,"[-18.994, -44.72966667]"
20191205T234836,CANS,BL_CANS_20191205T234836,CANS,0,0.995,0.005,0,Natural,usp2019xvje,,P,BL,,HHZ,-20.2896,-46.3921,225.7633770012012,-18.994,-44.72966667,2019-12-05T23:49:11.466798Z,2019-12-05T23:48:36.679999Z,2019-12-05T23:49:01.466798Z,2019-12-05T23:50:01.466798Z,earthquake,2.702045276,suspected,./arquivos/mseed/20191205T234836/BL_CANS_20191205T234836.mseed,11.079067864565767,8.811227112279044,5.695020594810766,63.09551966000818,Sudeste,5.315514895831787,[5-6[,2.702045276,[2-3[,226.8878594441831,[200-250[,>=0.9,[200-250[,[2-3[,[11-12[,23,"[-18.994, -44.72966667]"
