Network,Station,Location,Channel,Latitude,Longitude,Elevation,Depth,Azimuth,Dip,SensorDescription,Scale,ScaleFreq,ScaleUnits,SampleRate,StartTime,EndTime
BL,BEB16,05,None,-21.03367,-48.58567,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB16,05,None,-21.03367,-48.58567,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB16,05,None,-21.03367,-48.58567,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB17,05,None,-21.038,-48.49433,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB17,05,None,-21.038,-48.49433,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB17,05,None,-21.038,-48.49433,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB18,05,None,-21.04567,-48.55617,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB18,05,None,-21.04567,-48.55617,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB18,05,None,-21.04567,-48.55617,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB19,05,None,-21.06633,-48.5275,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB19,05,None,-21.06633,-48.5275,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB19,05,None,-21.06633,-48.5275,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB2,05,None,-21.04167,-48.47867,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB2,05,None,-21.04167,-48.47867,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB2,05,None,-21.04167,-48.47867,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB20,05,None,-21.04333,-48.50367,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB20,05,None,-21.04333,-48.50367,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB20,05,None,-21.04333,-48.50367,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB20,05,None,-21.04333,-48.50367,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB20,05,None,-21.04333,-48.50367,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB20,05,None,-21.04333,-48.50367,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB21,05,None,-21.0365,-48.49267,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB21,05,None,-21.0365,-48.49267,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB21,05,None,-21.0365,-48.49267,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB22,05,None,-21.054,-48.504,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB22,05,None,-21.054,-48.504,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB22,05,None,-21.054,-48.504,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB3,05,None,-21.02483,-48.5215,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB3,05,None,-21.02483,-48.5215,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB3,05,None,-21.02483,-48.5215,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4,05,None,-21.0755,-48.503,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4,05,None,-21.0755,-48.503,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4,05,None,-21.0755,-48.503,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4,05,None,-21.0755,-48.503,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4,05,None,-21.0755,-48.503,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4,05,None,-21.0755,-48.503,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4,05,None,-21.0755,-48.503,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4,05,None,-21.0755,-48.503,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4,05,None,-21.0755,-48.503,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4A,05,None,-21.078,-48.5145,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4A,05,None,-21.078,-48.5145,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4A,05,None,-21.078,-48.5145,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4B,02,None,-21.082,-48.50733,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4B,02,None,-21.082,-48.50733,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4B,02,None,-21.082,-48.50733,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4B,05,None,-21.082,-48.50733,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4B,05,None,-21.082,-48.50733,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4B,05,None,-21.082,-48.50733,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4B,40,None,-21.082,-48.50733,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4B,40,None,-21.082,-48.50733,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB4B,40,None,-21.082,-48.50733,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB6,05,None,-21.08617,-48.4815,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB6,05,None,-21.08617,-48.4815,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB6,05,None,-21.08617,-48.4815,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB7,02,None,-21.06633,-48.49883,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB7,02,None,-21.06633,-48.49883,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB7,02,None,-21.06633,-48.49883,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB8,02,None,-21.05783,-48.50733,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB8,52,None,-21.05783,-48.50733,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB9,02,None,-21.0685,-48.51367,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB9,02,None,-21.0685,-48.51367,None,0.0,None,None,None,None,None,None,None,None,None
